paragraph,stemmed,tokenized,stemmed_and_tokenized
"smoke or smudge due to a sudden unusual and
faulty operation of any fixed heating equipment
serving the premises in which the auto is
located
stranding sinking burning collision or
derailment of any conveyance in or upon which
the auto is being transported on land or on
water",smoke or smudg due to a sudden unusu and faulti oper of ani fix heat equip serv the premis in which the auto is locat strand sink burn collis or derail of ani convey in or upon which the auto is be transport on land or on water,"smoke or smudge due to a sudden unusual and 
 faulty operation of any fix heating equipment 
 serve the premise in which the auto be 
 locate 
 strand sink burn collision or 
 derailment of any conveyance in or upon which 
 the auto be be transport on land or on 
 water",smoke or smudg due to a sudden unusu and faulti oper of ani fix heat equip serv the premis in which the auto be locat strand sink burn colli or derail of ani convey in or upon which the auto be be transport on land or on water
"Allstate will pay for direct and accidental loss to your
insured auto or a nonowned auto caused by theft
or larceny",allstat will pay for direct and accident loss to your insur auto or a nonown auto caus by theft or larceni,"Allstate will pay for direct and accidental loss to your 
 insure auto or a nonowne auto cause by theft 
 or larceny",allstat will pay for direct and accident loss to your insur auto or a nonown auto caus by theft or larceni
"COVERAGE HG
Auto Fire Lightning Transportation and
Theft Insurance
Allstate will pay for direct and accidental loss to your
insured auto or a nonowned auto caused by any
peril listed under Coverages HE or HF above",coverag hg auto fire lightn transport and theft insur allstat will pay for direct and accident loss to your insur auto or a nonown auto caus by ani peril list under coverag he or hf abov,"coverage HG 
 Auto Fire Lightning Transportation and 
 Theft Insurance 
 Allstate will pay for direct and accidental loss to your 
 insure auto or a nonowne auto cause by any 
 peril list under Coverages HE or HF above",coverag hg auto fire lightn transport and theft insur allstat will pay for direct and accident loss to your insur auto or a nonown auto caus by ani peril list under coverag he or hf abov
"COVERAGE JJ
Towing And Labor Costs
Allstate will pay costs for labor done at the initial
place of disablement of your insured auto or a
nonowned auto We will also pay for towing made
necessary by the disablement The total limit of our
liability for each loss is shown on the Policy
Declarations",coverag jj tow and labor cost allstat will pay cost for labor done at the initi place of disabl of your insur auto or a nonown auto we will also pay for tow made necessari by the disabl the total limit of our liabil for each loss is shown on the polici declar,"coverage jj 
 Towing and Labor cost 
 Allstate will pay cost for labor do at the initial 
 place of disablement of your insured auto or a 
 nonowne auto we will also pay for tow make 
 necessary by the disablement the total limit of our 
 liability for each loss be show on the policy 
 declaration",coverag jj tow and labor cost allstat will pay cost for labor do at the initi place of disabl of your insur auto or a nonown auto we will also pay for tow make necessari by the disabl the total limit of our liabil for each loss be show on the polici declar
"COVERAGE UU
Rental Reimbursement Coverage
If you have collision or comprehensive coverage
under this policy and the loss involves either
coverage Allstate will repay you for your cost of
renting an auto from a rental agency or garage We
will not pay more than the dollar amount per day
shown on the Policy Declarations We will not pay
mileage charges",coverag uu rental reimburs coverag if you have collis or comprehens coverag under this polici and the loss involv either coverag allstat will repay you for your cost of rent an auto from a rental agenc or garag we will not pay more than the dollar amount per day shown on the polici declar we will not pay mileag charg,"COVERAGE UU 
 Rental Reimbursement Coverage 
 if you have collision or comprehensive coverage 
 under this policy and the loss involve either 
 coverage Allstate will repay you for your cost of 
 rent an auto from a rental agency or garage We 
 will not pay more than the dollar amount per day 
 show on the Policy Declarations we will not pay 
 mileage charge",coverag uu rental reimbur coverag if you have colli or comprehens coverag under this polici and the loss involv either coverag allstat will repay you for your cost of rent an auto from a rental agenc or garag we will not pay more than the dollar amount per day show on the polici declar we will not pay mileag charg
"If your insured auto is stolen payment for
transportation expenses will be made under the
terms of paragraph 3 of Additional Payments
Allstate Will Make However the limits for this
coverage will apply if they exceed the limits stated
under Additional Payments Allstate Will Make
If your insured auto is disabled by a collision or
comprehensive loss coverage starts the day after the
loss If it is driveable coverage starts the day after
the auto is taken to the garage for repairs
Coverage ends when the first of the following occurs
1 if the auto is disabled by a collision or
comprehensive loss completion of repairs or
replacement of the auto
2",if your insur auto is stolen payment for transport expens will be made under the term of paragraph 3 of addit payment allstat will make howev the limit for this coverag will appli if they exceed the limit state under addit payment allstat will make if your insur auto is disabl by a collis or comprehens loss coverag start the day after the loss if it is driveabl coverag start the day after the auto is taken to the garag for repair coverag end when the first of the follow occur 1 if the auto is disabl by a collis or comprehens loss complet of repair or replac of the auto 2,"if your insure auto be steal payment for 
 transportation expense will be make under the 
 term of paragraph 3 of additional payment 
 Allstate will make however the limit for this 
 coverage will apply if they exceed the limit state 
 under additional payment Allstate will make 
 if your insure auto be disable by a collision or 
 comprehensive loss coverage start the day after the 
 loss if it be driveable coverage start the day after 
 the auto be take to the garage for repair 
 Coverage end when the first of the follow occur 
 1 if the auto be disable by a collision or 
 comprehensive loss completion of repair or 
 replacement of the auto 
 2",if your insur auto be steal payment for transport expen will be make under the term of paragraph 3 of addit payment allstat will make howev the limit for this coverag will appli if they exceed the limit state under addit payment allstat will make if your insur auto be disabl by a colli or comprehens loss coverag start the day after the loss if it be driveabl coverag start the day after the auto be take to the garag for repair coverag end when the first of the follow occur 1 if the auto be disabl by a colli or comprehens loss complet of repair or replac of the auto 2
"COVERAGE ZA
Sound System Coverage
Allstate will pay for loss to a sound system
permanently installed in your auto by bolts brackets
or other means its antennas or other apparatus in or
on your auto used specifically with that system
Coverage ZA applies only if comprehensive
insurance is in effect under this policy This coverage
makes sound systems and antennas or other
apparatus used specifically with them insured
property under the terms of both collision and
comprehensive insurance The limit of our liability is
shown on the Policy Declarations",coverag za sound system coverag allstat will pay for loss to a sound system perman instal in your auto by bolt bracket or other mean it antenna or other apparatus in or on your auto use specif with that system coverag za appli onli if comprehens insur is in effect under this polici this coverag make sound system and antenna or other apparatus use specif with them insur properti under the term of both collis and comprehens insur the limit of our liabil is shown on the polici declar,"coverage ZA 
 Sound System Coverage 
 Allstate will pay for loss to a sound system 
 permanently instal in your auto by bolt bracket 
 or other mean its antenna or other apparatus in or 
 on your auto use specifically with that system 
 Coverage ZA apply only if comprehensive 
 insurance be in effect under this policy this coverage 
 make sound system and antenna or other 
 apparatus use specifically with they insure 
 property under the term of both collision and 
 comprehensive insurance the limit of our liability be 
 show on the Policy declaration",coverag za sound system coverag allstat will pay for loss to a sound system perman instal in your auto by bolt bracket or other mean it antenna or other apparatus in or on your auto use specif with that system coverag za appli onli if comprehens insur be in effect under this polici this coverag make sound system and antenna or other apparatus use specif with they insur properti under the term of both colli and comprehens insur the limit of our liabil be show on the polici declar
"Allstate will pay for loss to any tapes or similar items
used with any auto sound systems Coverage
applies to property you or a resident relative own
that is in or on your insured auto at the time of loss
The total limit of our liability for each loss is shown
on the Policy Declarations",allstat will pay for loss to ani tape or similar item use with ani auto sound system coverag appli to properti you or a resid relat own that is in or on your insur auto at the time of loss the total limit of our liabil for each loss is shown on the polici declar,"Allstate will pay for loss to any tape or similar item 
 use with any auto sound system coverage 
 apply to property you or a resident relative own 
 that be in or on your insured auto at the time of loss 
 the total limit of our liability for each loss be show 
 on the Policy declaration",allstat will pay for loss to ani tape or similar item use with ani auto sound system coverag appli to properti you or a resid relat own that be in or on your insur auto at the time of loss the total limit of our liabil for each loss be show on the polici declar
"This coverage applies only if you have
comprehensive insurance under this policy
Coverage ZZ makes tapes or similar items insured
property under your comprehensive insurance",this coverag appli onli if you have comprehens insur under this polici coverag zz make tape or similar item insur properti under your comprehens insur,"this coverage apply only if you have 
 comprehensive insurance under this policy 
 Coverage ZZ make tape or similar item insure 
 property under your comprehensive insurance",this coverag appli onli if you have comprehen insur under this polici coverag zz make tape or similar item insur properti under your comprehens insur
"Allstate Insurance Company
belonging to you or a resident relative while it is
in or upon your insured auto This provision
does not apply if the insured auto is a
traveltrailer",allstat insur compani belong to you or a resid relat while it is in or upon your insur auto this provis doe not appli if the insur auto is a traveltrail,"Allstate Insurance Company 
 belong to you or a resident relative while it be 
 in or upon your insured auto this provision 
 do not apply if the insure auto be a 
 traveltrailer",allstat insur compani belong to you or a resid relat while it be in or upon your insur auto this provis doe not appli if the insur auto be a traveltrail
"Allstate insures all other private passenger
autos or utility autos you own You must
however tell us within 60 days of acquiring the
auto You must pay any additional premium",allstat insur all other privat passeng auto or util auto you own you must howev tell us within 60 day of acquir the auto you must pay ani addit premium,"allstate insure all other private passenger 
 auto or utility auto you own you must 
 however tell we within 60 day of acquire the 
 auto you must pay any additional premium",allstat insur all other privat passeng auto or util auto you own you must howev tell we within 60 day of acquir the auto you must pay ani addit premium
"This coverage applies only when
a the loss is caused by collision and you have
purchased collision insurance
b the entire auto is stolen and you have
purchased comprehensive insurance
c physical damage is done to the auto and to
the clothing and luggage caused by
earthquake explosion falling objects fire
lightning or flood and you have purchased
comprehensive insurance",this coverag appli onli when a the loss is caus by collis and you have purchas collis insur b the entir auto is stolen and you have purchas comprehens insur c physic damag is done to the auto and to the cloth and luggag caus by earthquak explos fall object fire lightn or flood and you have purchas comprehens insur,"this coverage apply only when 
 a the loss be cause by collision and you have 
 purchase collision insurance 
 b the entire auto be steal and you have 
 purchase comprehensive insurance 
 c physical damage be do to the auto and to 
 the clothing and luggage cause by 
 earthquake explosion fall object fire 
 lightning or flood and you have purchase 
 comprehensive insurance",this coverag appli onli when a the loss be caus by colli and you have purchas collis insur b the entir auto be steal and you have purcha comprehens insur c physic damag be do to the auto and to the cloth and luggag caus by earthquak explos fall object fire lightn or flood and you have purchas comprehens insur
"Allstate will repay you up to 10 for the cost of
transportation from the place of theft of your
insured auto or disablement of the auto to your
destination if
a the entire auto is stolen and you have
comprehensive coverage under this policy
b the auto is disabled by a collision or
comprehensive loss and you have the
coverage under this policy applicable to the
loss",allstat will repay you up to 10 for the cost of transport from the place of theft of your insur auto or disabl of the auto to your destin if a the entir auto is stolen and you have comprehens coverag under this polici b the auto is disabl by a collis or comprehens loss and you have the coverag under this polici applic to the loss,"Allstate will repay you up to 10 for the cost of 
 transportation from the place of theft of your 
 insure auto or disablement of the auto to your 
 destination if 
 a the entire auto be steal and you have 
 comprehensive coverage under this policy 
 b the auto be disable by a collision or 
 comprehensive loss and you have the 
 coverage under this policy applicable to the 
 loss",allstat will repay you up to 10 for the cost of transport from the place of theft of your insur auto or disabl of the auto to your destin if a the entir auto be steal and you have comprehens coverag under this polici b the auto be disabl by a colli or comprehens loss and you have the coverag under this polici applic to the loss
"A substitute four wheel private passenger auto
or utility auto not owned by you or a resident
temporarily used with the permission of the
owner while your insured auto is being serviced
or repaired or if your insured auto is stolen or
destroyed",a substitut four wheel privat passeng auto or util auto not own by you or a resid temporarili use with the permiss of the owner while your insur auto is be servic or repair or if your insur auto is stolen or destroy,"a substitute four wheel private passenger auto 
 or utility auto not own by you or a resident 
 temporarily use with the permission of the 
 owner while your insure auto be be service 
 or repair or if your insure auto be steal or 
 destroy",a substitut four wheel privat passeng auto or util auto not own by you or a resid temporarili use with the permiss of the owner while your insur auto be be servic or repair or if your insur auto be steal or destroy
"A nonowned four wheel private passenger auto
or utility auto used by you or a resident relative
with the owner’s permission This auto must
not be available or furnished for the regular use
of you or any resident",a nonown four wheel privat passeng auto or util auto use by you or a resid relat with the owner permiss this auto must not be avail or furnish for the regular use of you or ani resid,"a nonowne four wheel private passenger auto 
 or utility auto use by you or a resident relative 
 with the owner ’s permission this auto must 
 not be available or furnish for the regular use 
 of you or any resident",a nonown four wheel privat passeng auto or util auto use by you or a resid relat with the owner permiss this auto must not be avail or furnish for the regular use of you or ani resid
"A trailer while attached to an insured auto This
trailer must be designed for use with a private
passenger auto This trailer can’t be used for
business purposes with other than a private
passenger auto or utility auto Home office
store display or passenger trailers
traveltrailers or camper units are not covered
unless described on the Policy Declarations",a trailer while attach to an insur auto this trailer must be design for use with a privat passeng auto this trailer can't be use for busi purpos with other than a privat passeng auto or util auto home offic store display or passeng trailer traveltrail or camper unit are not cover unless describ on the polici declar,"a trailer while attach to an insured auto this 
 trailer must be design for use with a private 
 passenger auto this trailer can not be use for 
 business purpose with other than a private 
 passenger auto or utility auto Home office 
 store display or passenger trailer 
 traveltrailer or camper unit be not cover 
 unless describe on the Policy declaration",a trailer while attach to an insur auto this trailer must be design for use with a privat passeng auto this trailer can not be use for busi purpos with other than a privat passeng auto or util auto home offic store display or passeng trailer traveltrail or camper unit be not cover unless describ on the polici declar
"If you have comprehensive insurance under this
policy Allstate will repay up to 10 a day but not
more than 300 for each loss for the cost of
transportation when the entire auto is stolen
This coverage begins 48 hours after you report
the theft to us but ends when we offer
settlement or your auto is returned to use",if you have comprehens insur under this polici allstat will repay up to 10 a day but not more than 300 for each loss for the cost of transport when the entir auto is stolen this coverag begin 48 hour after you report the theft to us but end when we offer settlement or your auto is return to use,"if you have comprehensive insurance under this 
 policy Allstate will repay up to 10 a day but not 
 more than 300 for each loss for the cost of 
 transportation when the entire auto be steal 
 this coverage begin 48 hour after you report 
 the theft to we but end when we offer 
 settlement or your auto be return to use",if you have comprehen insur under this polici allstat will repay up to 10 a day but not more than 300 for each loss for the cost of transport when the entir auto be steal this coverag begin 48 hour after you report the theft to we but end when we offer settlement or your auto be return to use
"Camper Unit  means a demountable unit
designed to be used as temporary living
quarters including all equipment and
accessories built into and forming a permanent
part of the unit A camper unit does not include
a caps tops or canopies designed for use as
protection of the cargo area of a utility auto
or
b radio or television antennas awnings
cabanas or equipment designed to create
additional off highway living facilities",camper unit mean a demount unit design to be use as temporari live quarter includ all equip and accessori built into and form a perman part of the unit a camper unit doe not includ a cap top or canopi design for use as protect of the cargo area of a util auto or b radio or televis antenna awn cabana or equip design to creat addit off highway live facil,"Camper Unit   mean a demountable unit 
 design to be use as temporary living 
 quarter include all equipment and 
 accessory build into and form a permanent 
 part of the unit a camper unit do not include 
 a cap top or canopy design for use as 
 protection of the cargo area of a utility auto 
 or 
 b radio or television antenna awning 
 cabana or equipment design to create 
 additional off highway living facility",camper unit mean a demount unit design to be use as temporari live quarter includ all equip and accessori build into and form a perman part of the unit a camper unit doe not includ a cap top or canopi design for use as protect of the cargo area of a util auto or b radio or televis antenna awn cabana or equip design to creat addit off highway live facil
"If you have purchased collision or
comprehensive insurance under this policy
Allstate will pay general average and salvage
charges imposed when your insured auto is
being transported",if you have purchas collis or comprehens insur under this polici allstat will pay general averag and salvag charg impos when your insur auto is be transport,"if you have purchase collision or 
 comprehensive insurance under this policy 
 Allstate will pay general average and salvage 
 charge impose when your insure auto be 
 be transport",if you have purchas colli or comprehen insur under this polici allstat will pay general averag and salvag charg impos when your insur auto be be transport
"Any auto described on the Policy Declarations
This includes the four wheel private passenger
auto or utility auto you replace it with if you
notify Allstate within 60 days of the replacement
and pay the additional premium
An additional four wheel private passenger auto
or utility auto you become the owner of during
the policy period This auto will be covered if",ani auto describ on the polici declar this includ the four wheel privat passeng auto or util auto you replac it with if you notifi allstat within 60 day of the replac and pay the addit premium an addit four wheel privat passeng auto or util auto you becom the owner of dure the polici period this auto will be cover if,"any auto describe on the Policy Declarations 
 this include the four wheel private passenger 
 auto or utility auto you replace it with if you 
 notify Allstate within 60 day of the replacement 
 and pay the additional premium 
 an additional four wheel private passenger auto 
 or utility auto you become the owner of during 
 the policy period this auto will be cover if",ani auto describ on the polici declar this includ the four wheel privat passeng auto or util auto you replac it with if you notifi allstat within 60 day of the replac and pay the addit premium an addit four wheel privat passeng auto or util auto you becom the owner of dure the polici period this auto will be cover if
"Allstate We Us or Our  means the
Allstate Insurance Company or Allstate
Indemnity Company as shown on the Policy
Declarations",allstat we us or our mean the allstat insur compani or allstat indemn compani as shown on the polici declar,"allstate we Us or our   mean the 
 Allstate Insurance Company or Allstate 
 Indemnity Company as show on the policy 
 declaration",allstat we we or our mean the allstat insur compani or allstat indemn compani as show on the polici declar
"Resident  means a person who physically
resides in your household with the intention of
continuing residence there Your unmarried
dependent children while temporarily away from",resid mean a person who physic resid in your household with the intent of continu resid there your unmarri depend children while temporarili away from,"Resident   mean a person who physically 
 reside in your household with the intention of 
 continue residence there your unmarried 
 dependent child while temporarily away from",resid mean a person who physic resid in your household with the intent of continu resid there your unmarri depend child while temporarili away from
"Allstate Insurance Company
home will be considered residents if they intend
to resume residing in your household
6",allstat insur compani home will be consid resid if they intend to resum resid in your household 6,"Allstate Insurance Company 
 home will be consider resident if they intend 
 to resume reside in your household 
 6",allstat insur compani home will be consid resid if they intend to resum resid in your household 6
"Sound System  means any device within the
insured auto designed for
a voice or video transmission or for voice
video or radar signal reception or
b recording or playing back recorded
material or
c supplying power to cellular or similar
telephone equipment",sound system mean ani devic within the insur auto design for a voic or video transmiss or for voic video or radar signal recept or b record or play back record materi or c suppli power to cellular or similar telephon equip,"Sound System   mean any device within the 
 insured auto design for 
 a voice or video transmission or for voice 
 video or radar signal reception or 
 b recording or play back record 
 material or 
 c supply power to cellular or similar 
 telephone equipment",sound system mean ani devic within the insur auto design for a voic or video transmiss or for voic video or radar signal recept or b record or play back record materi or c suppli power to cellular or similar telephon equip
"the damage to tires occurs at the same time and
from the same cause as other loss covered by
this policy
8",the damag to tire occur at the same time and from the same caus as other loss cover by this polici 8,"the damage to tire occur at the same time and 
 from the same cause as other loss cover by 
 this policy 
 8",the damag to tire occur at the same time and from the same caus as other loss cover by this polici 8
"loss to any sound system within your auto
Coverages under this Part also will not apply to
any apparatus in or on the auto designed for use
with that system
This exclusion will not apply if you have
purchased Coverage ZA",loss to ani sound system within your auto coverag under this part also will not appli to ani apparatus in or on the auto design for use with that system this exclus will not appli if you have purchas coverag za,"loss to any sound system within your auto 
 Coverages under this part also will not apply to 
 any apparatus in or on the auto design for use 
 with that system 
 this exclusion will not apply if you have 
 purchase Coverage ZA",loss to ani sound system within your auto coverag under this part also will not appli to ani apparatus in or on the auto design for use with that system this exclus will not appli if you have purchas coverag za
"and which is installed in a location other than the
one designed by the auto’s manufacturer for that
device",and which is instal in a locat other than the one design by the auto manufactur for that devic,"and which be instal in a location other than the 
 one design by the auto ’s manufacturer for that 
 device",and which be instal in a locat other than the one design by the auto manufactur for that devic
"Traveltrailer  means a trailer of the house
cabin or camping type equipped or used as a
living quarters",traveltrail mean a trailer of the hous cabin or camp type equip or use as a live quarter,"Traveltrailer   mean a trailer of the house 
 cabin or camping type equip or use as a 
 living quarter",traveltrail mean a trailer of the hous cabin or camp type equip or use as a live quarter
"10 loss to a camper unit whether or not mounted
This exclusion will not apply if the camper unit
is described on the Policy Declarations",10 loss to a camper unit whether or not mount this exclus will not appli if the camper unit is describ on the polici declar,"10 loss to a camper unit whether or not mount 
 this exclusion will not apply if the camper unit 
 be describe on the Policy declaration",10 loss to a camper unit whether or not mount this exclus will not appli if the camper unit be describ on the polici declar
"Utility Auto  means an auto of the pickup
body sedan delivery or panel truck type This
auto must have a rated load capacity of not more
than 2000 pounds",util auto mean an auto of the pickup bodi sedan deliveri or panel truck type this auto must have a rate load capac of not more than 2000 pound,"Utility Auto   mean an auto of the pickup 
 body sedan delivery or panel truck type this 
 auto must have a rate load capacity of not more 
 than 2000 pound",util auto mean an auto of the pickup bodi sedan deliveri or panel truck type this auto must have a rate load capac of not more than 2000 pound
"11 loss to appliances furniture equipment and
accessories that are not built into or forming a
permanent part of a motor home or
traveltrailer",11 loss to applianc furnitur equip and accessori that are not built into or form a perman part of a motor home or traveltrail,"11 loss to appliance furniture equipment and 
 accessory that be not build into or form a 
 permanent part of a motor home or 
 traveltrailer",11 loss to applianc furnitur equip and accessori that be not build into or form a perman part of a motor home or traveltrail
"You or Your  means the policyholder
named on the Policy Declarations and that
policyholder’s resident spouse",you or your mean the policyhold name on the polici declar and that policyhold resid spous,"you or your   mean the policyholder 
 name on the Policy Declarations and that 
 policyholder ’s resident spouse",you or your mean the policyhold name on the polici declar and that policyhold resid spous
"Exclusions  What is not covered
These coverages do not apply to
1 loss caused intentionally by or at the direction
of an insured person
2",exclus what is not cover these coverag do not appli to 1 loss caus intent by or at the direct of an insur person 2,"exclusion   what be not cover 
 these coverage do not apply to 
 1 loss cause intentionally by or at the direction 
 of an insured person 
 2",exclus what be not cover these coverag do not appli to 1 loss caus intent by or at the direct of an insur person 2
"any auto used for the transportation of people
or property for a fee This exclusion does not
apply to sharedexpense car pools",ani auto use for the transport of peopl or properti for a fee this exclus doe not appli to sharedexpens car pool,"any auto use for the transportation of people 
 or property for a fee this exclusion do not 
 apply to sharedexpense car pool",ani auto use for the transport of peopl or properti for a fee this exclus doe not appli to sharedexpen car pool
"loss to any nonowned auto used in auto
business operations such as repairing
servicing testing washing parking storing or
selling of autos",loss to ani nonown auto use in auto busi oper such as repair servic test wash park store or sell of auto,"loss to any nonowne auto use in auto 
 business operation such as repair 
 servicing testing washing parking store or 
 selling of auto",loss to ani nonown auto use in auto busi oper such as repair servic test wash park store or sell of auto
"damage resulting from wear and tear freezing
mechanical or electrical breakdown unless the
damage is the burning of wiring used to connect
electrical components or the result of other loss
covered by this policy",damag result from wear and tear freez mechan or electr breakdown unless the damag is the burn of wire use to connect electr compon or the result of other loss cover by this polici,"damage result from wear and tear freeze 
 mechanical or electrical breakdown unless the 
 damage be the burning of wiring use to connect 
 electrical component or the result of other loss 
 cover by this policy",damag result from wear and tear freez mechan or electr breakdown unless the damag be the burn of wire use to connect electr compon or the result of other loss cover by this polici
"12 loss to your motor home or your traveltrailer
while rented to anyone else unless a specific
premium is shown on the Policy Declarations for
the rented vehicle",12 loss to your motor home or your traveltrail while rent to anyon els unless a specif premium is shown on the polici declar for the rent vehicl,"12 loss to your motor home or your traveltrailer 
 while rent to anyone else unless a specific 
 premium be show on the Policy Declarations for 
 the rent vehicle",12 loss to your motor home or your traveltrail while rent to anyon el unless a specif premium be show on the polici declar for the rent vehicl
"Both you and Allstate have a right to demand an
appraisal of the loss Each will appoint and pay a
qualified appraiser Other appraisal expenses will be
shared equally The two appraisers or a judge of a
court of record will choose an umpire Each
appraiser will state the actual cash value and the
amount of loss If they disagree they’ll submit their
differences to the umpire A written decision by any
two of these three persons will determine the amount
of the loss",both you and allstat have a right to demand an apprais of the loss each will appoint and pay a qualifi apprais other apprais expens will be share equal the two apprais or a judg of a court of record will choos an umpir each apprais will state the actual cash valu and the amount of loss if they disagre they'll submit their differ to the umpir a written decis by ani two of these three person will determin the amount of the loss,"both you and Allstate have a right to demand an 
 appraisal of the loss each will appoint and pay a 
 qualified appraiser other appraisal expense will be 
 share equally the two appraiser or a judge of a 
 court of record will choose an umpire each 
 appraiser will state the actual cash value and the 
 amount of loss if they disagree they ’ll submit their 
 difference to the umpire a write decision by any 
 two of these three person will determine the amount 
 of the loss",both you and allstat have a right to demand an apprais of the loss each will appoint and pay a qualifi apprais other apprais expen will be share equal the two apprais or a judg of a court of record will choos an umpir each apprais will state the actual cash valu and the amount of loss if they disagre they will submit their differ to the umpir a write decis by ani two of these three person will determin the amount of the loss
"Payment Of Loss By Allstate
Allstate may pay for the loss in money or may repair
or replace the damaged or stolen property We may
at any time before the loss is paid or the property is
replaced return at our own expense any stolen
property either to you or at our option to the address
shown on the Policy Declarations with payment for
any resulting damage We may take all or part of the
property at the agreed or appraised value We may
settle any claim or loss either with you or the owner
of the property",payment of loss by allstat allstat may pay for the loss in money or may repair or replac the damag or stolen properti we may at ani time befor the loss is paid or the properti is replac return at our own expens ani stolen properti either to you or at our option to the address shown on the polici declar with payment for ani result damag we may take all or part of the properti at the agre or apprais valu we may settl ani claim or loss either with you or the owner of the properti,"payment of loss by Allstate 
 Allstate may pay for the loss in money or may repair 
 or replace the damaged or steal property we may 
 at any time before the loss be pay or the property be 
 replace return at our own expense any steal 
 property either to you or at our option to the address 
 show on the Policy Declarations with payment for 
 any result damage we may take all or part of the 
 property at the agree or appraise value we may 
 settle any claim or loss either with you or the owner 
 of the property",payment of loss by allstat allstat may pay for the loss in money or may repair or replac the damag or steal properti we may at ani time befor the loss be pay or the properti be replac return at our own expen ani steal properti either to you or at our option to the address show on the polici declar with payment for ani result damag we may take all or part of the properti at the agre or apprais valu we may settl ani claim or loss either with you or the owner of the properti
"ALLSTATE’S LIMIT OF LIABILITY IS THE ACTUAL
CASH VALUE OF THE PROPERTY OR DAMAGED
PART OF THE PROPERTY AT THE TIME OF LOSS
THE ACTUAL CASH VALUE WILL BE REDUCED BY
THE DEDUCTIBLE FOR EACH COVERAGE AS
SHOWN ON THE POLICY DECLARATIONS
HOWEVER OUR LIABILITY WILL NOT EXCEED
WHAT IT WOULD COST TO REPAIR OR REPLACE
THE PROPERTY OR PART WITH OTHER OF LIKE
KIND AND QUALITY THE LIMIT FOR LOSS TO ANY
COVERED TRAILER NOT DESCRIBED ON THE
POLICY DECLARATIONS IS 500",allstat limit of liabil is the actual cash valu of the properti or damag part of the properti at the time of loss the actual cash valu will be reduc by the deduct for each coverag as shown on the polici declar howev our liabil will not exceed what it would cost to repair or replac the properti or part with other of like kind and qualiti the limit for loss to ani cover trailer not describ on the polici declar is 500,"ALLSTATE ’S LIMIT of LIABILITY be the actual 
 cash value of the property or DAMAGED 
 part of the property at the time of loss 
 the actual cash value will be REDUCED by 
 the deductible for each COVERAGE as 
 SHOWN on the POLICY declaration 
 HOWEVER our LIABILITY will not exceed 
 what it would cost to repair OR REPLACE 
 the property or part with other of like 
 KIND and QUALITY the LIMIT for loss to any 
 covered TRAILER not describe on the 
 POLICY declaration be 500",allstat limit of liabil be the actual cash valu of the properti or damag part of the properti at the time of loss the actual cash valu will be reduc by the deduct for each coverag as show on the polici declar howev our liabil will not exceed what it would cost to repair or replac the properti or part with other of like kind and qualiti the limit for loss to ani cover trailer not describ on the polici declar be 500
"AN AUTO AND ATTACHED TRAILER ARE
CONSIDERED SEPARATE AUTOS AND YOU MUST
PAY THE DEDUCTIBLE IF ANY ON EACH ONLY
ONE DEDUCTIBLE WILL APPLY TO AN AUTO WITH
A MOUNTED CAMPER UNIT IF UNMOUNTED A
SEPARATE DEDUCTIBLE WILL APPLY TO THE AUTO
AND CAMPER UNIT",an auto and attach trailer are consid separ auto and you must pay the deduct if ani on each onli one deduct will appli to an auto with a mount camper unit if unmount a separ deduct will appli to the auto and camper unit,"an auto and ATTACHED TRAILER be 
 considered separate auto and you must 
 pay the deductible if any on each only 
 one deductible will apply to an auto with 
 a MOUNTED camper UNIT if unmounted a 
 separate deductible will apply to the auto 
 and CAMPER unit",an auto and attach trailer be consid separ auto and you must pay the deduct if ani on each onli one deduct will appli to an auto with a mount camper unit if unmount a separ deduct will appli to the auto and camper unit
