paragraph,stemmed,tokenized
"Disbursements incurred by the Adviser are not covered
in relation to a Tenancy Agreement unless We have
agreed to cover these at Our absolute discretion",disburs incur by the advis are not cover in relat to a tenanc agreement unless we have agre to cover these at our absolut discret,"disbursement incur by the Adviser be not cover 
 in relation to a Tenancy Agreement unless we have 
 agree to cover these at our absolute discretion"
"Legal Costs and Expenses incurred by You in a Legal Action
for nuisance or trespass against the person or organisation
infringing Your legal rights in relation to the Insured Property",legal cost and expens incur by you in a legal action for nuisanc or trespass against the person or organis infring your legal right in relat to the insur properti,"legal Costs and expense incur by you in a Legal Action 
 for nuisance or trespass against the person or organisation 
 infringe your legal right in relation to the Insured Property"
"The individual or organisation shown in the insurance schedule
as the Policyholder and defined in the Tenancy Agreement as
the ‘Landlord’ who has paid the premium and been declared to
Insurers If You die Your personal representatives will be
covered to pursue cases covered by this insurance on behalf of
You that arose prior to Your death",the individu or organis shown in the insur schedul as the policyhold and defin in the tenanc agreement as the landlord who has paid the premium and been declar to insur if you die your person repres will be cover to pursu case cover by this insur on behalf of you that aros prior to your death,"the individual or organisation show in the insurance schedule 
 as the Policyholder and define in the Tenancy Agreement as 
 the ' Landlord ' who have pay the premium and be declare to 
 Insurers if you die your personal representative will be 
 cover to pursue case cover by this insurance on behalf of 
 you that arise prior to your death"
"COVER
Section 1 Tenant Eviction
What is insured
Legal Costs and Expenses incurred by You in a Legal Action to
evict a Tenant who is in breach of the Tenancy Agreement
Maximum Amount Payable
£50000
Excess
£1000",cover section 1 tenant evict what is insur legal cost and expens incur by you in a legal action to evict a tenant who is in breach of the tenanc agreement maximum amount payabl £50000 excess £1000,"COVER 
 Section 1 Tenant eviction 
 what be insure 
 Legal Costs and expense incur by you in a Legal Action to 
 evict a Tenant who be in breach of the Tenancy Agreement 
 Maximum Amount payable 
 £ 50000 
 Excess 
 £ 1000"
"What is not insured
1 An Insured Event wherea There was no written Tenancy Agreement in place prior to
the Tenant being allowed possession of the Insured
Property or where the terms of the Tenancy Agreement are
unenforceable
b You are in breach of the terms of the Tenancy Agreement
or the Tenant is pursuing a case against You which has
reasonable prospects of succeeding
c Where the terms of the Tenancy Agreement have not been
guaranteed by a Guarantor who is an individual or
organisation that has received a Tenant Reference and has",what is not insur 1 an insur event wherea there was no written tenanc agreement in place prior to the tenant be allow possess of the insur properti or where the term of the tenanc agreement are unenforc b you are in breach of the term of the tenanc agreement or the tenant is pursu a case against you which has reason prospect of succeed c where the term of the tenanc agreement have not been guarante by a guarantor who is an individu or organis that has receiv a tenant refer and has,"what be not insure 
 1 an insured Event wherea there be no write Tenancy Agreement in place prior to 
 the Tenant be allow possession of the insure 
 Property or where the term of the Tenancy Agreement be 
 unenforceable 
 b you be in breach of the term of the Tenancy Agreement 
 or the Tenant be pursue a case against you which have 
 reasonable prospect of succeed 
 c where the term of the Tenancy Agreement have not be 
 guarantee by a Guarantor who be an individual or 
 organisation that have receive a Tenant Reference and have"
"What is not insured
a Insured Events where the nuisance or trespass commenced before
You first purchased this insurance
b Disputes relating to a Tenancy Agreement or any other lease
or licence to occupy property or land
c Insured Events occurring within the first 180 days after You
first purchased this insurance
d Insured Events which You should reasonably have been
aware of occurring before You purchased or renewed this insurance",what is not insur a insur event where the nuisanc or trespass commenc befor you first purchas this insur b disput relat to a tenanc agreement or ani other leas or licenc to occupi properti or land c insur event occur within the first 180 day after you first purchas this insur d insur event which you should reason have been awar of occur befor you purchas or renew this insur,"what be not insure 
 a insured event where the nuisance or trespass commence before 
 you first purchase this insurance 
 b dispute relate to a Tenancy Agreement or any other lease 
 or licence to occupy property or land 
 c insure event occur within the first 180 day after you 
 first purchase this insurance 
 d insured event which you should reasonably have be 
 aware of occur before you purchase or renew this insurance"
"Section 3 Criminal Prosecution Defence
What is insured
Legal Costs and Expenses incurred by You in defending a Legal Action as a
result of a prosecution against You in a court of criminal jurisdiction where You
are charged for committing a criminal offence directly and solely arising from
Your ownership of the Insured Property
You must take all steps to comply with any regulations and keep evidence of
compliance
Maximum Amount Payable
£50000",section 3 crimin prosecut defenc what is insur legal cost and expens incur by you in defend a legal action as a result of a prosecut against you in a court of crimin jurisdict where you are charg for commit a crimin offenc direct and sole aris from your ownership of the insur properti you must take all step to compli with ani regul and keep evid of complianc maximum amount payabl £50000,"section 3 Criminal Prosecution Defence 
 what be insure 
 Legal Costs and expense incur by you in defend a Legal Action as a 
 result of a prosecution against you in a court of criminal jurisdiction where you 
 be charge for commit a criminal offence directly and solely arise from 
 your ownership of the Insured Property 
 you must take all step to comply with any regulation and keep evidence of 
 compliance 
 Maximum Amount payable 
 £ 50000"
"Pen Underwriting Limited is authorised and regulated by the Financial Conduct Authority FCA number 314493 Registered Office The Walbrook Building 25 Walbrook London EC4N 8AW Registered in England and
Wales Company Number 5172311 httpwwwpenunderwritingcouk You can check this on the Financial Services Register by visiting the FCAs website wwwfcaorguk or by contacting the FCA on 0800 1116768",pen underwrit limit is authoris and regul by the financi conduct author fca number 314493 regist offic the walbrook build 25 walbrook london ec4n 8aw regist in england and wale compani number 5172311 httpwwwpenunderwritingcouk you can check this on the financi servic regist by visit the fcas websit wwwfcaorguk or by contact the fca on 0800 1116768,"Pen Underwriting Limited be authorise and regulate by the Financial Conduct Authority FCA number 314493 Registered Office the Walbrook Building 25 Walbrook London EC4N 8aw Registered in England and 
 Wales Company Number 5172311 httpwwwpenunderwritingcouk you can check this on the Financial Services Register by visit the fca website wwwfcaorguk or by contact the FCA on 0800 1116768"
"What is not insured
An Insured Event
a
Arising from any activities other than those directly and
solely arising from Your ownership of the Insured
Property
b
Your actual dishonest violent fraudulent or malicious
conduct including the actions of any person employed or
subcontracted by You or acting under Your instruction
c
Your common partnership trust or committee unless this
relates directly and solely to Your ownership of the
Insured Property
d
Nonpayment of business rates or debts
e
Criminal activities of Tenants
f
Structural alterations or renovation to the Insured
Property
g
The ownership possession or use of any vehicle
h
Seepage pollution or contamination of any kind
i
Manslaughter
j
Health  Safety at Work etc Act 1974 breaches resulting
in prosecution
k
Your Tax VAT or PAYE contributions or returns
l
Something You have done knowing it to be wrongful or
ignoring that possibility",what is not insur an insur event a aris from ani activ other than those direct and sole aris from your ownership of the insur properti b your actual dishonest violent fraudul or malici conduct includ the action of ani person employ or subcontract by you or act under your instruct c your common partnership trust or committe unless this relat direct and sole to your ownership of the insur properti d nonpay of busi rate or debt e crimin activ of tenant f structur alter or renov to the insur properti g the ownership possess or use of ani vehicl h seepag pollut or contamin of ani kind i manslaught j health safeti at work etc act 1974 breach result in prosecut k your tax vat or pay contribut or return l someth you have done know it to be wrong or ignor that possibl,"what be not insure 
 an Insured Event 
 a 
 arise from any activity other than those directly and 
 solely arise from your ownership of the insure 
 property 
 b 
 your actual dishonest violent fraudulent or malicious 
 conduct include the action of any person employ or 
 subcontract by you or act under your instruction 
 c 
 your common partnership trust or committee unless this 
 relate directly and solely to your ownership of the 
 Insured Property 
 d 
 Nonpayment of business rate or debt 
 e 
 criminal activity of Tenants 
 f 
 Structural alteration or renovation to the insure 
 property 
 g 
 the ownership possession or use of any vehicle 
 h 
 Seepage pollution or contamination of any kind 
 i 
 Manslaughter 
 j 
 Health   Safety at Work etc Act 1974 breach result 
 in prosecution 
 k 
 your tax vat or paye contribution or return 
 l 
 something you have done know it to be wrongful or 
 ignore that possibility"
"Rent will be paid monthly in arrears at a rate of 130th
for each continuous day that it is in arrears
One full regular payment of Rent must be in arrears
after deduction of the Excess
If the deposit is more than the Excess the cover under
the insurance will pay Rent arrears after deduction of the
balance of the Deposit If the balance of the Deposit is
subsequently required to meet the cost of the dilapidations
this will be paid to You
We on behalf of the Insurer have the right under subrogation
to pursue Legal Action against the Tenant or any
Guarantor to recover Rent",rent will be paid month in arrear at a rate of 130th for each continu day that it is in arrear one full regular payment of rent must be in arrear after deduct of the excess if the deposit is more than the excess the cover under the insur will pay rent arrear after deduct of the balanc of the deposit if the balanc of the deposit is subsequ requir to meet the cost of the dilapid this will be paid to you we on behalf of the insur have the right under subrog to pursu legal action against the tenant or ani guarantor to recov rent,"rent will be pay monthly in arrear at a rate of 130th 
 for each continuous day that it be in arrear 
 one full regular payment of Rent must be in arrear 
 after deduction of the Excess 
 if the deposit be more than the Excess the cover under 
 the insurance will pay rent arrear after deduction of the 
 balance of the Deposit if the balance of the Deposit be 
 subsequently require to meet the cost of the dilapidation 
 this will be pay to you 
 we on behalf of the Insurer have the right under subrogation 
 to pursue Legal Action against the Tenant or any 
 Guarantor to recover rent"
"Legal Helpline
You can use the helpline service to discuss any legal problem occurring
within the United Kingdom the Channel Islands and the Isle of Man and
arising during the period of this policy
Specialist lawyers are at hand to help You If You need a lawyer to act for
You and Your problem is covered under this insurance the advice line will
ask You to complete a claim form If Your problem is not covered under this
insurance the advice line may be able to offer You assistance under a
private funding arrangement
Simply telephone 0344 770 1044 and quote “Pen Underwriting Landlord’s
Legal Expenses”
To maintain an accurate record Your telephone call may be recorded",legal helplin you can use the helplin servic to discuss ani legal problem occur within the unit kingdom the channel island and the isl of man and aris dure the period of this polici specialist lawyer are at hand to help you if you need a lawyer to act for you and your problem is cover under this insur the advic line will ask you to complet a claim form if your problem is not cover under this insur the advic line may be abl to offer you assist under a privat fund arrang simpli telephon 0344 770 1044 and quot “pen underwrit landlord legal expenses” to maintain an accur record your telephon call may be record,"legal Helpline 
 you can use the helpline service to discuss any legal problem occur 
 within the United Kingdom the Channel Islands and the Isle of Man and 
 arise during the period of this policy 
 specialist lawyer be at hand to help you if you need a lawyer to act for 
 you and your problem be cover under this insurance the advice line will 
 ask you to complete a claim form if your problem be not cover under this 
 insurance the advice line may be able to offer you assistance under a 
 private funding arrangement 
 simply telephone 0344 770 1044 and quote "" Pen Underwriting Landlord ’s 
 Legal expense "" 
 to maintain an accurate record your telephone call may be record"
"Section 4  Rent Guarantee Insurance
This section of cover only applies where You have paid the
appropriate additional premium and cover for Rent Guarantee
Insurance is shown separately from Legal Expenses Insurance as
insured on Your policy schedule",section 4 rent guarante insur this section of cover onli appli where you have paid the appropri addit premium and cover for rent guarante insur is shown separ from legal expens insur as insur on your polici schedul,"section 4   Rent Guarantee Insurance 
 this section of cover only applie where you have pay the 
 appropriate additional premium and cover for Rent Guarantee 
 Insurance be show separately from Legal Expenses Insurance as 
 insure on your policy schedule"
"You are covered for Rent owed by a Tenant under a Tenancy
Agreement in relation to the Insured Property up to the
Maximum Amount Payable where the Insured Event occurs
during the Period of Insurance and You where appropriate are
pursuing a claim against the Tenant to evict them from the
Insured Property
One full regular payment of Rent must be in arrears after
deduction of the Excess before any claim payment will be paid
Thereafter Rent is only payable
a
For up to 6 months or
b
For the dates shown in the Tenancy Agreement if the
tenancy has been allowed to roll onto a monthly periodic
term up to expiry of any notice to bring the monthly
periodic tenancy to an end whichever is the lesser and
c
Whilst the Tenant including any unauthorised occupant
remains in occupation of the Insured Property and
d
Up to the Maximum Amount Payable
Maximum Amount Payable
£2500 per month up to a maximum of £5000 or for up to 6
months whichever is equal to the lesser amount
Excess
An amount equal to one month’s Rent",you are cover for rent owe by a tenant under a tenanc agreement in relat to the insur properti up to the maximum amount payabl where the insur event occur dure the period of insur and you where appropri are pursu a claim against the tenant to evict them from the insur properti one full regular payment of rent must be in arrear after deduct of the excess befor ani claim payment will be paid thereaft rent is onli payabl a for up to 6 month or b for the date shown in the tenanc agreement if the tenanc has been allow to roll onto a month period term up to expiri of ani notic to bring the month period tenanc to an end whichev is the lesser and c whilst the tenant includ ani unauthoris occup remain in occup of the insur properti and d up to the maximum amount payabl maximum amount payabl £2500 per month up to a maximum of £5000 or for up to 6 month whichev is equal to the lesser amount excess an amount equal to one month rent,"you be cover for Rent owe by a Tenant under a Tenancy 
 Agreement in relation to the Insured Property up to the 
 Maximum Amount payable where the Insured Event occur 
 during the Period of Insurance and you where appropriate be 
 pursue a claim against the Tenant to evict they from the 
 Insured Property 
 one full regular payment of Rent must be in arrear after 
 deduction of the Excess before any claim payment will be pay 
 Thereafter rent be only payable 
 a 
 for up to 6 month or 
 b 
 for the date show in the Tenancy Agreement if the 
 tenancy have be allow to roll onto a monthly periodic 
 term up to expiry of any notice to bring the monthly 
 periodic tenancy to an end whichever be the less and 
 c 
 whilst the Tenant include any unauthorised occupant 
 remain in occupation of the Insured Property and 
 d 
 up to the Maximum Amount payable 
 Maximum Amount payable 
 £ 2500 per month up to a maximum of £ 5000 or for up to 6 
 month whichever be equal to the less amount 
 excess 
 an amount equal to one month ’s rent"
"What is not insured
a An Insured Event reported to Us more than 45 days after its
occurrence
b Claims where any of the relevant terms and conditions have
not been met by You andor You do not have a valid claim
under Section 1 – Tenant Eviction",what is not insur a an insur event report to us more than 45 day after it occurr b claim where ani of the relev term and condit have not been met by you andor you do not have a valid claim under section 1 – tenant evict,"what be not insure 
 a an Insured Event report to we more than 45 day after its 
 occurrence 
 b claim where any of the relevant term and condition have 
 not be meet by you andor you do not have a valid claim 
 under Section 1 – Tenant eviction"
"Where the Insured Event occurs within the first 90 days
of the Period of Insurance where the Tenancy Agreement
commenced before the Period of Insurance unless You had
continuous previous insurance
Where Your act omission or delay prejudices Your or the
Insurers position in connection with the Legal Action or
prolongs the length of the claim
Arising from a dispute between You and Your agent or mortgage
lender
Where the Insured Event began to occur or had occurred before
You purchased this insurance
Where You should have realised when purchasing or renewing this
insurance that a claim under this insurance might occur
Where You have breached a condition of this insurance
Where Advisers’ Costs have not been agreed in advance or are
above those for which We have given Our prior written approval
For any claim which is not submitted to Us within 45 days of the
Insured Event
For Advisers’ Costs incurred in avoidable correspondence or
which are recoverable from a court tribunal or other party
For damages interest fines or costs awarded in criminal courts
Where You have other legal expenses insurance cover
For claims made by or against Pen Underwriting the Insurers the
Adviser or Us
For appeals without the prior written consent of Us
Prior to the issue of court proceedings or unless a conflict of interest
arises for the costs of any legal representative other than those
of the Adviser
Where an estimate of Your Advisers’ Costs of acting for You is
More than the amount in dispute
Where You commit or are alleged to have committed a criminal
offence or You are liable to a civil penalty unless this policy
expressly covers You in the event of such offence or penalty",where the insur event occur within the first 90 day of the period of insur where the tenanc agreement commenc befor the period of insur unless you had continu previous insur where your act omiss or delay prejudic your or the insur posit in connect with the legal action or prolong the length of the claim aris from a disput between you and your agent or mortgag lender where the insur event began to occur or had occur befor you purchas this insur where you should have realis when purchas or renew this insur that a claim under this insur might occur where you have breach a condit of this insur where advis cost have not been agre in advanc or are abov those for which we have given our prior written approv for ani claim which is not submit to us within 45 day of the insur event for advis cost incur in avoid correspond or which are recover from a court tribun or other parti for damag interest fine or cost award in crimin court where you have other legal expens insur cover for claim made by or against pen underwrit the insur the advis or us for appeal without the prior written consent of us prior to the issu of court proceed or unless a conflict of interest aris for the cost of ani legal repres other than those of the advis where an estim of your advis cost of act for you is more than the amount in disput where you commit or are alleg to have commit a crimin offenc or you are liabl to a civil penalti unless this polici expressli cover you in the event of such offenc or penalti,"where the Insured Event occur within the first 90 day 
 of the Period of Insurance where the Tenancy Agreement 
 commence before the Period of Insurance unless you have 
 continuous previous insurance 
 where your act omission or delay prejudice Your or the 
 Insurers position in connection with the Legal Action or 
 prolong the length of the claim 
 arise from a dispute between you and your agent or mortgage 
 lender 
 where the Insured Event begin to occur or have occur before 
 you purchase this insurance 
 where you should have realise when purchase or renew this 
 insurance that a claim under this insurance might occur 
 where you have breach a condition of this insurance 
 where adviser ’ cost have not be agree in advance or be 
 above those for which we have give our prior write approval 
 for any claim which be not submit to we within 45 day of the 
 insured Event 
 for adviser ’ cost incur in avoidable correspondence or 
 which be recoverable from a court tribunal or other party 
 for damage interest fine or cost award in criminal court 
 where you have other legal expense insurance cover 
 for claim make by or against Pen underwrite the Insurers the 
 Adviser or Us 
 for appeal without the prior write consent of Us 
 prior to the issue of court proceeding or unless a conflict of interest 
 arise for the cost of any legal representative other than those 
 of the Adviser 
 where an estimate of your Advisers ’ cost of act for you be 
 More than the amount in dispute 
 where you commit or be allege to have commit a criminal 
 offence or you be liable to a civil penalty unless this policy 
 expressly cover you in the event of such offence or penalty"
"Pen Underwriting Limited is authorised and regulated by the Financial Conduct Authority FCA number 314493 Registered Office The Walbrook Building 25 Walbrook London EC4N 8AW Registered in England and
Wales Company Number 5172311 httpwwwpenunderwritingcouk You can check this on the Financial Services Register by visiting the FCAs website wwwfcaorguk or by contacting the FCA on 0800 1116768",pen underwrit limit is authoris and regul by the financi conduct author fca number 314493 regist offic the walbrook build 25 walbrook london ec4n 8aw regist in england and wale compani number 5172311 httpwwwpenunderwritingcouk you can check this on the financi servic regist by visit the fcas websit wwwfcaorguk or by contact the fca on 0800 1116768,"Pen Underwriting Limited be authorise and regulate by the Financial Conduct Authority FCA number 314493 Registered Office the Walbrook Building 25 Walbrook London EC4N 8aw Registered in England and 
 Wales Company Number 5172311 httpwwwpenunderwritingcouk you can check this on the Financial Services Register by visit the fca website wwwfcaorguk or by contact the FCA on 0800 1116768"
"There is no cover for any claim arising fromWorks undertaken or to be undertaken by or under the order of
any government or public or local authority
Planning law
The construction of or structural alteration to buildings
Defamation or malicious falsehood
Divorce matrimonial matters or proceedings including ancillary
relief
parental responsibility and contact or affiliation",there is no cover for ani claim aris fromwork undertaken or to be undertaken by or under the order of ani govern or public or local author plan law the construct of or structur alter to build defam or malici falsehood divorc matrimoni matter or proceed includ ancillari relief parent respons and contact or affili,"there be no cover for any claim arise fromwork undertake or to be undertake by or under the order of 
 any government or public or local authority 
 planning law 
 the construction of or structural alteration to building 
 Defamation or malicious falsehood 
 Divorce matrimonial matter or proceeding include ancillary 
 relief 
 parental responsibility and contact or affiliation"
"Any venture for gain or business project of Yours other than in
relation to Your activities as a Landlord",ani ventur for gain or busi project of your other than in relat to your activ as a landlord,"any venture for gain or business project of yours other than in 
 relation to your activity as a Landlord"
"A dispute between persons insured under this policy
An application for Judicial Review
A novel point of law",a disput between person insur under this polici an applic for judici review a novel point of law,"a dispute between person insure under this policy 
 an application for Judicial Review 
 a novel point of law"
"3 Contracts Rights of Third Parties Act 1999
A person who is not a party to this contract has no right under the
Contracts Rights of Third Parties Act 1999 to enforce any term of
this contract but this does not affect any right or remedy of a third
party which exists or is available other than by virtue of this Act",3 contract right of third parti act 1999 a person who is not a parti to this contract has no right under the contract right of third parti act 1999 to enforc ani term of this contract but this doe not affect ani right or remedi of a third parti which exist or is avail other than by virtu of this act,"3 Contracts Rights of Third Parties Act 1999 
 a person who be not a party to this contract have no right under the 
 Contracts Rights of Third Parties Act 1999 to enforce any term of 
 this contract but this do not affect any right or remedy of a third 
 party which exist or be available other than by virtue of this Act"
"CONDITIONS
1 Cancellation
You may cancel this insurance at any time by writing to Your
insurance adviser providing 14 days written notice If You exercise
this right
within 14 days of taking out this insurance You will receive a refund
of premium provided You have not already made a claim against the
insurance",condit 1 cancel you may cancel this insur at ani time by write to your insur advis provid 14 day written notic if you exercis this right within 14 day of take out this insur you will receiv a refund of premium provid you have not alreadi made a claim against the insur,"condition 
 1 Cancellation 
 you may cancel this insurance at any time by write to your 
 insurance adviser provide 14 day write notice if you exercise 
 this right 
 within 14 day of take out this insurance you will receive a refund 
 of premium provide you have not already make a claim against the 
 insurance"
"g We on behalf of Insurers have the right under subrogation to pursue
Legal Action against the Tenant or any Guarantor to recover Rent
and Legal Costs and Expenses
h You must supply at Your own expense all of the information which
We reasonably require to decide whether a claim may be accepted If
court proceedings are required and You wish to nominate an
alternative Adviser to act for You You may do so The Adviser must
represent You in accordance with Our standard conditions of
appointment available on request
i The Adviser willi
Provide a detailed view of Your prospects of success including
the prospects of enforcing any judgment obtained
ii
Keep Us fully advised of all developments and provide such
information as We may require
iii
Keep Us regularly advised of Legal Costs and Expenses
incurred
iv
Advise Us of any offers to settle and payments in to court If
contrary to Our advice such offers or payments are not
accepted there shall be no further cover for Legal Costs and
Expenses unless We agree in Our absolute discretion to allow
the case to proceed
v Submit bills for assessment or certification by the
appropriate body if requested by Us
vi Attempt recovery of costs from third parties
j In the event of a dispute arising as to Legal Costs and Expenses We
may require You to change Adviser
k Insurers shall only be liable for costs for work expressly authorised by
Us in writing and undertaken while there are prospects of success
l You shall supply all information requested by the Adviser and Us
m You are liable for any Advisers’ Costs if You withdraw from the Legal
Action without Our prior consent Any costs already paid by Us will be
reimbursed by You
n Any monies recovered from the Tenant or Guarantor will be retained
by Us to pay for any Advisers’ Costs or Rent that has been paid by
Insurers under this insurance",g we on behalf of insur have the right under subrog to pursu legal action against the tenant or ani guarantor to recov rent and legal cost and expens h you must suppli at your own expens all of the inform which we reason requir to decid whether a claim may be accept if court proceed are requir and you wish to nomin an altern advis to act for you you may do so the advis must repres you in accord with our standard condit of appoint avail on request i the advis willi provid a detail view of your prospect of success includ the prospect of enforc ani judgment obtain ii keep us fulli advis of all develop and provid such inform as we may requir iii keep us regular advis of legal cost and expens incur iv advis us of ani offer to settl and payment in to court if contrari to our advic such offer or payment are not accept there shall be no further cover for legal cost and expens unless we agre in our absolut discret to allow the case to proceed v submit bill for assess or certif by the appropri bodi if request by us vi attempt recoveri of cost from third parti j in the event of a disput aris as to legal cost and expens we may requir you to chang advis k insur shall onli be liabl for cost for work expressli authoris by us in write and undertaken while there are prospect of success l you shall suppli all inform request by the advis and us m you are liabl for ani advis cost if you withdraw from the legal action without our prior consent ani cost alreadi paid by us will be reimburs by you n ani moni recov from the tenant or guarantor will be retain by us to pay for ani advis cost or rent that has been paid by insur under this insur,"g we on behalf of Insurers have the right under subrogation to pursue 
 Legal Action against the Tenant or any Guarantor to recover Rent 
 and Legal Costs and expense 
 h you must supply at your own expense all of the information which 
 we reasonably require to decide whether a claim may be accept if 
 court proceeding be require and you wish to nominate an 
 alternative Adviser to act for you you may do so the Adviser must 
 represent you in accordance with our standard condition of 
 appointment available on request 
 i the Adviser willi 
 provide a detailed view of your prospect of success include 
 the prospect of enforce any judgment obtain 
 ii 
 keep Us fully advise of all development and provide such 
 information as we may require 
 iii 
 keep Us regularly advise of Legal Costs and expense 
 incur 
 iv 
 Advise Us of any offer to settle and payment in to court if 
 contrary to our advice such offer or payment be not 
 accept there shall be no further cover for Legal Costs and 
 Expenses unless we agree in our absolute discretion to allow 
 the case to proceed 
 v Submit bill for assessment or certification by the 
 appropriate body if request by Us 
 vi Attempt recovery of cost from third party 
 j in the event of a dispute arise as to Legal Costs and expense we 
 may require you to change Adviser 
 k Insurers shall only be liable for cost for work expressly authorise by 
 Us in writing and undertake while there be prospect of success 
 l you shall supply all information request by the Adviser and Us 
 m you be liable for any adviser ’ cost if you withdraw from the legal 
 Action without our prior consent any cost already pay by Us will be 
 reimburse by you 
 n any monie recover from the Tenant or Guarantor will be retain 
 by we to pay for any adviser ’ cost or rent that have be pay by 
 Insurers under this insurance"
"Where We have a reasonable suspicion of fraud
You use threatening or abusive behaviour or language or
intimidation or bullying of Our staff or suppliers
Where it is found that You deliberately or recklessly disclosed
false information or failed to disclose important information",where we have a reason suspicion of fraud you use threaten or abus behaviour or languag or intimid or bulli of our staff or supplier where it is found that you deliber or reckless disclos fals inform or fail to disclos import inform,"where we have a reasonable suspicion of fraud 
 you use threaten or abusive behaviour or language or 
 intimidation or bullying of our staff or supplier 
 where it be find that you deliberately or recklessly disclose 
 false information or fail to disclose important information"
"2 Claims
a You must report claims as soon as reasonably possible
within 45
days of the Insured Event by completing and submitting
the claim
form with all relevant information
b If Rent is overdue the Tenant and any Guarantor must be
contacted within seven days to establish the reason for the
default If the Rent is not paid within a further seven days
the Tenant and any Guarantor must be contacted again
If the TenantGuarantor cannot be contacted and it is
lawful to do so You or Your agent must serve notice of a
requirement to undertake an inspection in accordance with
Your rights within the Tenancy Agreement and visit the
Insured Property You should seek legal advice if You
are unsure that such an inspection is lawful
c You and Your agent must act promptly to gain vacant
possession of the Insured Property and recover Rent
arrears
d In the event of a claim You or Your agent must prepare a
detailed schedule of dilapidations as soon as reasonably
possible after the Tenant has vacated the Insured
Property
e You andor Your agent must attend any court hearing in
relation to an Insured Event if requested to do so by Us
or the Adviser Failure to attend will result in all cover
under this insurance being withdrawn with immediate
effect and no further claim payments being made
f We may investigate the claim and take over and conduct
the Legal Action in Your name Subject to Your consent
which shall not be unreasonably withheld We may reach a
settlement of the Legal Action",2 claim a you must report claim as soon as reason possibl within 45 day of the insur event by complet and submit the claim form with all relev inform b if rent is overdu the tenant and ani guarantor must be contact within seven day to establish the reason for the default if the rent is not paid within a further seven day the tenant and ani guarantor must be contact again if the tenantguarantor cannot be contact and it is law to do so you or your agent must serv notic of a requir to undertak an inspect in accord with your right within the tenanc agreement and visit the insur properti you should seek legal advic if you are unsur that such an inspect is law c you and your agent must act prompt to gain vacant possess of the insur properti and recov rent arrear d in the event of a claim you or your agent must prepar a detail schedul of dilapid as soon as reason possibl after the tenant has vacat the insur properti e you andor your agent must attend ani court hear in relat to an insur event if request to do so by us or the advis failur to attend will result in all cover under this insur be withdrawn with immedi effect and no further claim payment be made f we may investig the claim and take over and conduct the legal action in your name subject to your consent which shall not be unreason withheld we may reach a settlement of the legal action,"2 claim 
 a you must report claim as soon as reasonably possible 
 within 45 
 day of the Insured Event by complete and submit 
 the claim 
 form with all relevant information 
 b if rent be overdue the Tenant and any Guarantor must be 
 contact within seven day to establish the reason for the 
 default if the rent be not pay within a further seven day 
 the Tenant and any Guarantor must be contact again 
 if the TenantGuarantor can not be contact and it be 
 lawful to do so you or your agent must serve notice of a 
 requirement to undertake an inspection in accordance with 
 your right within the Tenancy Agreement and visit the 
 Insured Property you should seek legal advice if you 
 be unsure that such an inspection be lawful 
 c you and your agent must act promptly to gain vacant 
 possession of the Insured Property and recover Rent 
 arrear 
 d in the event of a claim you or your agent must prepare a 
 detailed schedule of dilapidation as soon as reasonably 
 possible after the Tenant have vacate the insure 
 property 
 e you andor your agent must attend any court hearing in 
 relation to an Insured Event if request to do so by Us 
 or the Adviser Failure to attend will result in all cover 
 under this insurance be withdraw with immediate 
 effect and no further claim payment be make 
 f we may investigate the claim and take over and conduct 
 the Legal Action in your name subject to your consent 
 which shall not be unreasonably withhold we may reach a 
 settlement of the Legal Action"
"Disputes
If a complaint cannot be dealt with by the Financial Ombudsman
Service see ‘How to Make a Claim’ any dispute between You and
Us may where we both agree be referred to an arbitrator who will be
either a solicitor or a barrister If the parties cannot agree on their
choice of arbitrator the Law Society may be asked to make a
nomination The arbitration will be binding and carried out under the
Arbitration Act The costs of the arbitration will be at the discretion of
the arbitrator",disput if a complaint cannot be dealt with by the financi ombudsman servic see how to make a claim ani disput between you and us may where we both agre be refer to an arbitr who will be either a solicitor or a barrist if the parti cannot agre on their choic of arbitr the law societi may be ask to make a nomin the arbitr will be bind and carri out under the arbitr act the cost of the arbitr will be at the discret of the arbitr,"dispute 
 if a complaint can not be deal with by the Financial Ombudsman 
 Service see ' how to make a claim ' any dispute between you and 
 Us may where we both agree be refer to an arbitrator who will be 
 either a solicitor or a barrister if the party can not agree on their 
 choice of arbitrator the Law Society may be ask to make a 
 nomination the arbitration will be bind and carry out under the 
 Arbitration Act the cost of the arbitration will be at the discretion of 
 the arbitrator"
"We may cancel the insurance by giving fourteen days’ notice in
writing to You at the address shown on the schedule or alternative
address
provided by You No refund of premium shall be made
We will only invoke this right in exceptional circumstances as a result
of You behaving inappropriately for example",we may cancel the insur by give fourteen day notic in write to you at the address shown on the schedul or altern address provid by you no refund of premium shall be made we will onli invok this right in except circumst as a result of you behav inappropri for exampl,"we may cancel the insurance by give fourteen day ' notice in 
 writing to you at the address show on the schedule or alternative 
 address 
 provide by you no refund of premium shall be make 
 we will only invoke this right in exceptional circumstance as a result 
 of you behave inappropriately for example"
