paragraph,stemmed,tokenized
"You and Your Agent must act promptly to gain vacant
possession of the Premises and recover Rent arrears",you and your agent must act prompt to gain vacant possess of the premis and recov rent arrear,"you and your Agent must act promptly to gain vacant 
 possession of the Premises and recover Rent arrear"
"C In the event of a claim You or Your Agent must prepare
a detailed schedule of dilapidations as soon as reasonably
possible after the Tenant has vacated the Premises",c in the event of a claim you or your agent must prepar a detail schedul of dilapid as soon as reason possibl after the tenant has vacat the premis,"c in the event of a claim you or your Agent must prepare 
 a detailed schedule of dilapidation as soon as reasonably 
 possible after the Tenant have vacate the premise"
"Any dispute between You and Us in respect of this Insurance
may be referred to a single arbitrator who shall be a solicitor
or barrister agreed upon by both parties Failing agreement the
arbitrator will be nominated by the President of the appropriate
Law Society Bar Council or professional body within Great
Britain Northern Ireland the Channel Islands or the Isle of Man
The party against whom the decision is made shall meet all the
costs of the arbitration in full",ani disput between you and us in respect of this insur may be refer to a singl arbitr who shall be a solicitor or barrist agre upon by both parti fail agreement the arbitr will be nomin by the presid of the appropri law societi bar council or profession bodi within great britain northern ireland the channel island or the isl of man the parti against whom the decis is made shall meet all the cost of the arbitr in full,"any dispute between you and we in respect of this insurance 
 may be refer to a single arbitrator who shall be a solicitor 
 or barrister agree upon by both party fail agreement the 
 arbitrator will be nominate by the President of the appropriate 
 Law Society Bar Council or professional body within great 
 Britain Northern Ireland the Channel Islands or the Isle of Man 
 the party against whom the decision be make shall meet all the 
 cost of the arbitration in full"
"In the period before Our Administrator agrees that Legal
Proceedings are necessary Our Administrator reserves
the right to seek to obtain a settlement on Your behalf The
settlement will be subject to Your agreement which You will not
unreasonably refuse",in the period befor our administr agre that legal proceed are necessari our administr reserv the right to seek to obtain a settlement on your behalf the settlement will be subject to your agreement which you will not unreason refus,"in the period before our Administrator agree that Legal 
 Proceedings be necessary our Administrator reserve 
 the right to seek to obtain a settlement on your behalf the 
 settlement will be subject to your agreement which you will not 
 unreasonably refuse"
"provide a detailed view of Your prospects of success
including the prospects of enforcing any judgment obtained",provid a detail view of your prospect of success includ the prospect of enforc ani judgment obtain,"provide a detailed view of your prospect of success 
 include the prospect of enforce any judgment obtain"
"keep Our Administrator fully advised of all developments
and provide such information as they may require",keep our administr fulli advis of all develop and provid such inform as they may requir,"keep our Administrator fully advise of all development 
 and provide such information as they may require"
"iv advise Our Administrator of any offers to settle and
payments in to court If contrary to the advice of Our
Administrator’s Legal Services Centre such offers or
payments are not accepted there shall be no further cover
for Legal Expenses unless Our Administrator agrees in
their absolute discretion to allow the case to proceed
v",iv advis our administr of ani offer to settl and payment in to court if contrari to the advic of our administr legal servic centr such offer or payment are not accept there shall be no further cover for legal expens unless our administr agre in their absolut discret to allow the case to proceed v,"iv advise our Administrator of any offer to settle and 
 payment in to court if contrary to the advice of our 
 Administrator ’s Legal Services Centre such offer or 
 payment be not accept there shall be no further cover 
 for Legal Expenses unless our Administrator agree in 
 their absolute discretion to allow the case to proceed 
 v"
"submit bills for assessment or certification by the
appropriate body if requested by Our Administrator",submit bill for assess or certif by the appropri bodi if request by our administr,"submit bill for assessment or certification by the 
 appropriate body if request by our administrator"
"vi attempt recovery of costs from third parties
D We shall only be liable for costs for work expressly authorised
by Our Administrator in writing and undertaken while there
are reasonable prospects of success
4",vi attempt recoveri of cost from third parti d we shall onli be liabl for cost for work expressli authoris by our administr in write and undertaken while there are reason prospect of success 4,"vi attempt recovery of cost from third party 
 d we shall only be liable for cost for work expressly authorise 
 by our Administrator in writing and undertake while there 
 be reasonable prospect of success 
 4"
"Information
You shall supply all information requested by the Appointed
Representative and Our Administrator",inform you shall suppli all inform request by the appoint repres and our administr,"information 
 you shall supply all information request by the appoint 
 Representative and our administrator"
"Court Hearings
You must attend any court hearing in relation to an Insured
Incident if requested to do so by Our Administrator or the
Appointed Representative Failure to attend will result in all cover
under this Insurance being withdrawn with immediate effect and no
further claim payments being made",court hear you must attend ani court hear in relat to an insur incid if request to do so by our administr or the appoint repres failur to attend will result in all cover under this insur be withdrawn with immedi effect and no further claim payment be made,"Court Hearings 
 you must attend any court hearing in relation to an insure 
 Incident if request to do so by our Administrator or the 
 appoint Representative Failure to attend will result in all cover 
 under this insurance be withdraw with immediate effect and no 
 further claim payment be make"
"Withdrawal by You
You are liable for any Legal Expenses if You withdraw from the
Legal Proceedings without Our Administrator’s prior consent Any
costs already paid by Us will be reimbursed by You",withdraw by you you are liabl for ani legal expens if you withdraw from the legal proceed without our administr prior consent ani cost alreadi paid by us will be reimburs by you,"withdrawal by you 
 you be liable for any Legal expense if you withdraw from the 
 Legal Proceedings without our Administrator ’s prior consent any 
 cost already pay by Us will be reimburse by you"
"Recovery of Costs and Expenses
Any monies recovered from the Tenant or Guarantor will be
retained by Our Administrator to pay for any Legal Expenses or
Rent that has been paid by Us under this Insurance
Our Administrator has the right under subrogation to pursue Legal
Proceedings against the Tenant or any Guarantor to recover Legal
Expenses on Our behalf",recoveri of cost and expens ani moni recov from the tenant or guarantor will be retain by our administr to pay for ani legal expens or rent that has been paid by us under this insur our administr has the right under subrog to pursu legal proceed against the tenant or ani guarantor to recov legal expens on our behalf,"recovery of Costs and expense 
 any monie recover from the Tenant or Guarantor will be 
 retain by our Administrator to pay for any Legal expense or 
 rent that have be pay by Us under this insurance 
 our Administrator have the right under subrogation to pursue legal 
 Proceedings against the Tenant or any Guarantor to recover legal 
 Expenses on our behalf"
"Arbitration
Any dispute between You and Us shall be referred to an arbitrator
who will be either a solicitor or a barrister If the parties cannot
agree on their choice of arbitrator the Law Society may be asked to
make a nomination The arbitration will be binding and carried out
under the Arbitration Act The costs of the arbitration will be at the
discretion of the arbitrator",arbitr ani disput between you and us shall be refer to an arbitr who will be either a solicitor or a barrist if the parti cannot agre on their choic of arbitr the law societi may be ask to make a nomin the arbitr will be bind and carri out under the arbitr act the cost of the arbitr will be at the discret of the arbitr,"arbitration 
 any dispute between you and we shall be refer to an arbitrator 
 who will be either a solicitor or a barrister if the party can not 
 agree on their choice of arbitrator the Law Society may be ask to 
 make a nomination the arbitration will be bind and carry out 
 under the Arbitration Act the cost of the arbitration will be at the 
 discretion of the arbitrator"
"Reasonable Prospects
On a continual basis You need to satisfy Our Administrator that
You have a reasonable prospect of success in the action You
are proposing to take or are taking If you cannot satisfy Our
Administrator We may decline support or any further support
In forming this view We may take into account
A the amount of money at stake
B",reason prospect on a continu basi you need to satisfi our administr that you have a reason prospect of success in the action you are propos to take or are take if you cannot satisfi our administr we may declin support or ani further support in form this view we may take into account a the amount of money at stake b,"reasonable prospect 
 on a continual basis you need to satisfy our Administrator that 
 you have a reasonable prospect of success in the action you 
 be propose to take or be take if you can not satisfy our 
 Administrator we may decline support or any further support 
 in form this view we may take into account 
 a the amount of money at stake 
 b"
"C to any property for the loss of which a claim is paid hereunder
and You will execute all such assignments and assurances of such
property as may be reasonably practicable but You will not be
entitled to abandon any property to Us",c to ani properti for the loss of which a claim is paid hereund and you will execut all such assign and assur of such properti as may be reason practic but you will not be entitl to abandon ani properti to us,"c to any property for the loss of which a claim be pay hereunder 
 and you will execute all such assignment and assurance of such 
 property as may be reasonably practicable but you will not be 
 entitle to abandon any property to we"
"The following conditions apply except where otherwise detailed
under “Requirements which You must comply with” in respect of Legal
Expenses Insurance
1",the follow condit appli except where otherwis detail under “requir which you must compli with” in respect of legal expens insur 1,"the follow condition apply except where otherwise detail 
 under "" requirement which you must comply with "" in respect of legal 
 Expenses insurance 
 1"
"D at Our option to repair or replace the property or any part of the
property for which We may be liable under this Policy provided
that We will not be bound to reinstate exactly or completely but
only as circumstances permit and in reasonably sufficient manner
We shall not in any case be bound to expend in respect of any
one of the items insured more than the sum insured",d at our option to repair or replac the properti or ani part of the properti for which we may be liabl under this polici provid that we will not be bound to reinstat exact or complet but onli as circumst permit and in reason suffici manner we shall not in ani case be bound to expend in respect of ani one of the item insur more than the sum insur,"d at our option to repair or replace the property or any part of the 
 property for which we may be liable under this policy provide 
 that we will not be bind to reinstate exactly or completely but 
 only as circumstance permit and in reasonably sufficient manner 
 we shall not in any case be bind to expend in respect of any 
 one of the item insure more than the sum insure"
"Making a Claim
Where an Event which could give rise to a claim under this Policy
happens You will
A tell Us as soon as reasonably practicable and no later than
i",make a claim where an event which could give rise to a claim under this polici happen you will a tell us as soon as reason practic and no later than i,"make a claim 
 where an event which could give rise to a claim under this policy 
 happen you will 
 a tell we as soon as reasonably practicable and no later than 
 I"
"a tenant in respect of Damage to the part of the Buildings
occupied by that tenant or to common parts of the Buildings
unless Damage arises out of a criminal fraudulent or malicious act",a tenant in respect of damag to the part of the build occupi by that tenant or to common part of the build unless damag aris out of a crimin fraudul or malici act,"a tenant in respect of damage to the part of the building 
 occupy by that tenant or to common part of the building 
 unless damage arise out of a criminal fraudulent or malicious act"
"any Company being Parent of or Subsidiary to You or any
Company which is a Subsidiary of a Parent Company of which
You are Yourselves a Subsidiary in each case within the meaning
of Section 736 and 744 of the Companies Act 1985 or Articles 2
and 4 of the Companies Northern Ireland Order 1986",ani compani be parent of or subsidiari to you or ani compani which is a subsidiari of a parent compani of which you are yourselv a subsidiari in each case within the mean of section 736 and 744 of the compani act 1985 or articl 2 and 4 of the compani northern ireland order 1986,"any Company be Parent of or Subsidiary to you or any 
 Company which be a Subsidiary of a Parent Company of which 
 you be Yourselves a Subsidiary in each case within the meaning 
 of section 736 and 744 of the Companies Act 1985 or article 2 
 and 4 of the Companies Northern Ireland Order 1986"
"7 days in the case of Damage caused by riot civil
commotion strikers locked out workers persons taking
part in labour disturbances or malicious persons",7 day in the case of damag caus by riot civil commot striker lock out worker person take part in labour disturb or malici person,"7 day in the case of Damage cause by riot civil 
 commotion striker lock out worker person take 
 part in labour disturbance or malicious person"
"provide Us with all information and help We reasonably require
in respect of the claim and where requested by Us and at Your
expense written details containing as much information as
possible on the Event Damage accident or Injury including to
the extent possible the amount of the claim
B",provid us with all inform and help we reason requir in respect of the claim and where request by us and at your expens written detail contain as much inform as possibl on the event damag accid or injuri includ to the extent possibl the amount of the claim b,"provide we with all information and help we reasonably require 
 in respect of the claim and where request by Us and at your 
 expense write detail contain as much information as 
 possible on the Event Damage accident or Injury include to 
 the extent possible the amount of the claim 
 b"
"No claim under this Policy shall be payable unless the terms of
Claims Condition 1 have been complied with
4",no claim under this polici shall be payabl unless the term of claim condit 1 have been compli with 4,"no claim under this policy shall be payable unless the term of 
 Claims Condition 1 have be comply with 
 4"
"C take all reasonable action to minimise or eliminate any
interruption of or interference with the Business",c take all reason action to minimis or elimin ani interrupt of or interfer with the busi,"c take all reasonable action to minimise or eliminate any 
 interruption of or interference with the business"
"pass to Us immediately unanswered all communications from
third parties in relation to any Event which may result in a
claim under this Policy",pass to us immedi unansw all communic from third parti in relat to ani event which may result in a claim under this polici,"pass to we immediately unanswere all communication from 
 third party in relation to any event which may result in a 
 claim under this policy"
"This condition does not apply the Contingent Motor Liability cover
under Liabilities Insurance  Section 2 Property Owners’ Liability
6",this condit doe not appli the conting motor liabil cover under liabil insur section 2 properti owner liabil 6,"this condition do not apply the Contingent Motor Liability cover 
 under Liabilities Insurance   Section 2 Property Owners ' liability 
 6"
"We will be entitled
A on the happening of any Damage to the property insured to
enter take and keep possession of the Building where Damage
has happened to take and keep possession of the property to
deal with the salvage in a reasonable manner without thereby
incurring any liability without diminishing Our right to rely on
any conditions of this Policy This Policy will be proof of leave
and license for such purpose
B",we will be entitl a on the happen of ani damag to the properti insur to enter take and keep possess of the build where damag has happen to take and keep possess of the properti to deal with the salvag in a reason manner without therebi incur ani liabil without diminish our right to reli on ani condit of this polici this polici will be proof of leav and licens for such purpos b,"we will be entitle 
 a on the happening of any damage to the property insure to 
 enter take and keep possession of the Building where damage 
 have happen to take and keep possession of the property to 
 deal with the salvage in a reasonable manner without thereby 
 incur any liability without diminish our right to rely on 
 any condition of this Policy this policy will be proof of leave 
 and license for such purpose 
 b"
"at Our discretion to take over and conduct in Your name the
defence or settlement of any claim and to take proceedings at
Our own expense and for Our own benefit but in Your name
to recover compensation or secure indemnity from any third
party in respect of any Event insured by this Policy You will
give all information and assistance reasonably required",at our discret to take over and conduct in your name the defenc or settlement of ani claim and to take proceed at our own expens and for our own benefit but in your name to recov compens or secur indemn from ani third parti in respect of ani event insur by this polici you will give all inform and assist reason requir,"at our discretion to take over and conduct in your name the 
 defence or settlement of any claim and to take proceeding at 
 our own expense and for our own benefit but in your name 
 to recover compensation or secure indemnity from any third 
 party in respect of any event insure by this policy you will 
 give all information and assistance reasonably require"
" rbitration Not applicable to Liabilities Insurance or
A
Legal Expenses Insurance
If there is any disagreement between You and Us as to the amount
to be paid under this Policy liability being otherwise admitted the
disagreement shall be referred to an arbitrator in accordance with the
Arbitration Act 1996 or any subsequent legislation replacing that Act",rbitrat not applic to liabil insur or a legal expens insur if there is ani disagr between you and us as to the amount to be paid under this polici liabil be otherwis admit the disagr shall be refer to an arbitr in accord with the arbitr act 1996 or ani subsequ legisl replac that act,"  rbitration not applicable to Liabilities Insurance or 
 a 
 Legal Expenses insurance 
 if there be any disagreement between you and we as to the amount 
 to be pay under this policy liability be otherwise admit the 
 disagreement shall be refer to an arbitrator in accordance with the 
 Arbitration Act 1996 or any subsequent legislation replace that Act"
"H provide to Us if required a statutory declaration of the truth
of the claims and any related matter
2",h provid to us if requir a statutori declar of the truth of the claim and ani relat matter 2,"h provide to we if require a statutory declaration of the truth 
 of the claim and any related matter 
 2"
"Other Insurance
If You claim under this Policy for something which is also covered
by another policy We will only pay Our proportionate share of the
claim You should give Us full details of the other policy",other insur if you claim under this polici for someth which is also cover by anoth polici we will onli pay our proportion share of the claim you should give us full detail of the other polici,"other insurance 
 if you claim under this policy for something which be also cover 
 by another policy we will only pay our proportionate share of the 
 claim you should give we full detail of the other policy"
"tell Us immediately of any impending prosecution inquest or fatal
inquiry or civil proceedings and send to Us immediately every
relevant document You receive in relation to any such matter",tell us immedi of ani impend prosecut inquest or fatal inquiri or civil proceed and send to us immedi everi relev document you receiv in relat to ani such matter,"tell we immediately of any impending prosecution inquest or fatal 
 inquiry or civil proceeding and send to we immediately every 
 relevant document you receive in relation to any such matter"
"G provide Us with such books of account or other business
books or documents or such proofs as may reasonably be
required by Us for investigating or verifying the claim",g provid us with such book of account or other busi book or document or such proof as may reason be requir by us for investig or verifi the claim,"g provide we with such book of account or other business 
 book or document or such proof as may reasonably be 
 require by we for investigate or verify the claim"
"Fraud
If a claim is fraudulent in any respect or if fraudulent means are used
by You any director partner principal or Employee of Yours or any
person acting on Your or their behalf to obtain any benefit under this
Policy or if any Damage is deliberately caused by You or with Your
knowledge then all benefit under this Policy shall be forfeited",fraud if a claim is fraudul in ani respect or if fraudul mean are use by you ani director partner princip or employe of your or ani person act on your or their behalf to obtain ani benefit under this polici or if ani damag is deliber caus by you or with your knowledg then all benefit under this polici shall be forfeit,"fraud 
 if a claim be fraudulent in any respect or if fraudulent mean be use 
 by you any director partner principal or employee of Yours or any 
 person act on your or their behalf to obtain any benefit under this 
 policy or if any damage be deliberately cause by you or with your 
 knowledge then all benefit under this policy shall be forfeit"
"D not admit or deny liability nor make any offer compromise
promise or payment enter into any agreement or give any
undertaking in respect of the claim without Our written consent
E",d not admit or deni liabil nor make ani offer compromis promis or payment enter into ani agreement or give ani undertak in respect of the claim without our written consent e,"d not admit or deny liability nor make any offer compromise 
 promise or payment enter into any agreement or give any 
 undertaking in respect of the claim without our write consent 
 e"
"If the decision is not clearly made against either party the arbitrator
shall have the power to apportion costs
If the decision is made in Our favour Your costs shall not be
recoverable under this Policy This procedure does not prejudice
any right of recourse You have to any other complaints procedure
to which We subscribe or to the courts
7",if the decis is not clear made against either parti the arbitr shall have the power to apport cost if the decis is made in our favour your cost shall not be recover under this polici this procedur doe not prejudic ani right of recours you have to ani other complaint procedur to which we subscrib or to the court 7,"if the decision be not clearly make against either party the arbitrator 
 shall have the power to apportion cost 
 if the decision be make in our favour your cost shall not be 
 recoverable under this policy this procedure do not prejudice 
 any right of recourse you have to any other complaint procedure 
 to which we subscribe or to the court 
 7"
"Adjudication
On receipt of a Notice of Adjudication relating to any circumstance
which has given or may give rise to a claim under this Policy You shall
provide immediate notice of this to Us",adjud on receipt of a notic of adjud relat to ani circumst which has given or may give rise to a claim under this polici you shall provid immedi notic of this to us,"adjudication 
 on receipt of a Notice of adjudication relate to any circumstance 
 which have give or may give rise to a claim under this policy you shall 
 provide immediate notice of this to we"
"the use of mortice deadlocks conforming to BS3621
or closeshackle padlocks with matching locking bar
on all external doors or shutters except in respect
of Unoccupied Flats where alternative door locks
conforming to BS3621 may be used to secure individual
residences",the use of mortic deadlock conform to bs3621 or closeshackl padlock with match lock bar on all extern door or shutter except in respect of unoccupi flat where altern door lock conform to bs3621 may be use to secur individu resid,"the use of mortice deadlock conform to BS3621 
 or closeshackle padlock with match lock bar 
 on all external door or shutter except in respect 
 of unoccupied Flats where alternative door lock 
 conforming to BS3621 may be use to secure individual 
 residence"
"repairing any broken or defective windows or boarding them
externally using 19mm thickness shuttering grade plywood
adequately braced and secured against forced entry",repair ani broken or defect window or board them extern use 19mm thick shutter grade plywood adequ brace and secur against forc entri,"repair any broken or defective window or board they 
 externally use 19 mm thickness shuttering grade plywood 
 adequately brace and secure against force entry"
"A the Business is wound up or carried on by a liquidator or
receiver or permanently discontinued
or
B",a the busi is wound up or carri on by a liquid or receiv or perman discontinu or b,"a the business be wind up or carry on by a liquidator or 
 receiver or permanently discontinue 
 or 
 b"
"You cease to have an interest that is insurable for example the
Premises have been sold to a third party However this right to
avoid the Policy does not apply in the event of Your death",you ceas to have an interest that is insur for exampl the premis have been sold to a third parti howev this right to avoid the polici doe not appli in the event of your death,"you cease to have an interest that be insurable for example the 
 Premises have be sell to a third party however this right to 
 avoid the policy do not apply in the event of your death"
"any change in tenancy of the Buildings other than in respect
of Residential Properties which remain in the same type of
residential use shown in the Schedule",ani chang in tenanc of the build other than in respect of residenti properti which remain in the same type of residenti use shown in the schedul,"any change in tenancy of the Buildings other than in respect 
 of Residential property which remain in the same type of 
 residential use show in the schedule"
"iv sealing all letterboxes or fitting a stout steel cage internally
D	the Buildings and external areas immediately surrounding the
Buildings are kept free of all unfixed combustible materials
including removal of junk mail and newspapers
E	any additional requirements put forward by Us are completed
within the timescale specified
F	the Buildings are inspected internally and externally by You or
Your representative at least weekly to check that the above
requirements are in place
In the event of a breach of requirements A to E You must arrange
to carry out the necessary work to satisfy the requirements and
notify Us
Failure to comply with any of these requirements may result in
Us not paying Your claim
3",iv seal all letterbox or fit a stout steel cage intern d the build and extern area immedi surround the build are kept free of all unfix combust materi includ remov of junk mail and newspap e ani addit requir put forward by us are complet within the timescal specifi f the build are inspect intern and extern by you or your repres at least week to check that the abov requir are in place in the event of a breach of requir a to e you must arrang to carri out the necessari work to satisfi the requir and notifi us failur to compli with ani of these requir may result in us not pay your claim 3,"iv seal all letterboxe or fit a stout steel cage internally 
 D 	 the Buildings and external area immediately surround the 
 building be keep free of all unfixed combustible material 
 include removal of junk mail and newspaper 
 E 	 any additional requirement put forward by Us be complete 
 within the timescale specify 
 F 	 the Buildings be inspect internally and externally by you or 
 your representative at least weekly to check that the above 
 requirement be in place 
 in the event of a breach of requirement a to e you must arrange 
 to carry out the necessary work to satisfy the requirement and 
 notify Us 
 Failure to comply with any of these requirement may result in 
 we not pay your claim 
 3"
"any increase in risk of Damage resulting from an alteration act
or omission which occurs without Your knowledge or consent",ani increas in risk of damag result from an alter act or omiss which occur without your knowledg or consent,"any increase in risk of damage result from an alteration act 
 or omission which occur without your knowledge or consent"
"You may cancel this Policy by informing Us in writing and cancellation
will be effective from the date of receipt of Your instructions If a
Certificate of Insurance has been issued as a statutory requirement
to provide evidence of cover the cancellation will only be effective
from the date of return of the Certificates to Us
We may cancel this Policy by sending 30 days written notice to Your
last known address",you may cancel this polici by inform us in write and cancel will be effect from the date of receipt of your instruct if a certif of insur has been issu as a statutori requir to provid evid of cover the cancel will onli be effect from the date of return of the certif to us we may cancel this polici by send 30 day written notic to your last known address,"you may cancel this policy by inform we in writing and cancellation 
 will be effective from the date of receipt of your instruction if a 
 Certificate of Insurance have be issue as a statutory requirement 
 to provide evidence of cover the cancellation will only be effective 
 from the date of return of the Certificates to Us 
 we may cancel this policy by send 30 day write notice to your 
 last know address"
"provided We are notified immediately You are aware of the above
alterations and any additional premium required is paid
2",provid we are notifi immedi you are awar of the abov alter and ani addit premium requir is paid 2,"provide we be notify immediately you be aware of the above 
 alteration and any additional premium require be pay 
 2"
"In the event of cancellation We will refund the premium You paid
for the rest of the insurance period We will do this only if You have
not made a claim during the Period of Insurance",in the event of cancel we will refund the premium you paid for the rest of the insur period we will do this onli if you have not made a claim dure the period of insur,"in the event of cancellation we will refund the premium you pay 
 for the rest of the insurance period we will do this only if you have 
 not make a claim during the Period of insurance"
"Security and Inspection of Unoccupied Buildings
Unless agreed by Us in writing to the contrary You must ensure
that in respect of
	any Residential Property which has been Unoccupied for over 45
consecutive days
",secur and inspect of unoccupi build unless agre by us in write to the contrari you must ensur that in respect of ani residenti properti which has been unoccupi for over 45 consecut day,"security and Inspection of unoccupied building 
 unless agree by we in write to the contrary you must ensure 
 that in respect of 
	 any Residential property which have be unoccupied for over 45 
 consecutive day 
"
"	any other Building or part of a Building which becomes
Unoccupied
A	gas water and electricity services except electricity supply
to maintain any fire or intruder alarm systems and any fuel
supplies are kept shut off at the switch or stopcock where
they enter the Buildings or in the case of individual Flats
or portions of a Building where they enter the Flat or
Unoccupied part of the Building",ani other build or part of a build which becom unoccupi a gas water and electr servic except electr suppli to maintain ani fire or intrud alarm system and ani fuel suppli are kept shut off at the switch or stopcock where they enter the build or in the case of individu flat or portion of a build where they enter the flat or unoccupi part of the build,"	 any other building or part of a building which become 
 unoccupied 
 a 	 gas water and electricity service except electricity supply 
 to maintain any fire or intruder alarm system and any fuel 
 supply be keep shut off at the switch or stopcock where 
 they enter the Buildings or in the case of individual Flats 
 or portion of a building where they enter the Flat or 
 unoccupied part of the building"
"Cancelling the Monthly Premium Instalment Agreement
Your Policy has an insurance period of twelve months and Your
legal contract with Us is for this period We may have agreed to
You paying Your premium by monthly instalments
If You miss a monthly premium We or Your third party credit
provider will send You a notice to Your last known address asking
You to pay the premium You have missed If You do not pay the
premium You have missed by the date given in the notice We will
cancel all cover under Your Policy
If You want to cancel the monthly premium instalment agreement
You should notify Your credit provider and also tell Your
bank building society or Girobank to cancel Your direct debit
arrangement",cancel the month premium instal agreement your polici has an insur period of twelv month and your legal contract with us is for this period we may have agre to you pay your premium by month instal if you miss a month premium we or your third parti credit provid will send you a notic to your last known address ask you to pay the premium you have miss if you do not pay the premium you have miss by the date given in the notic we will cancel all cover under your polici if you want to cancel the month premium instal agreement you should notifi your credit provid and also tell your bank build societi or girobank to cancel your direct debit arrang,"cancel the Monthly Premium Instalment Agreement 
 your Policy have an insurance period of twelve month and your 
 legal contract with Us be for this period we may have agree to 
 you pay your premium by monthly instalment 
 if you miss a monthly premium we or your third party credit 
 provider will send you a notice to your last know address ask 
 you to pay the premium you have miss if you do not pay the 
 premium you have miss by the date give in the notice we will 
 cancel all cover under your policy 
 if you want to cancel the monthly premium instalment agreement 
 you should notify your credit provider and also tell your 
 bank building society or Girobank to cancel your direct debit 
 arrangement"
"Consumer Credit Termination
We reserve the right to terminate the Policy in the event that
there is a default in instalment payments due under any linked loan
agreement
You must return Your current Certificate of Employers’ Liability
Insurance to Us if We cancel Your Policy",consum credit termin we reserv the right to termin the polici in the event that there is a default in instal payment due under ani link loan agreement you must return your current certif of employ liabil insur to us if we cancel your polici,"consumer Credit Termination 
 we reserve the right to terminate the policy in the event that 
 there be a default in instalment payment due under any link loan 
 agreement 
 you must return your current Certificate of Employers ’ Liability 
 Insurance to we if we cancel your policy"
"Contracts Rights of Third Parties Act 1999
A person or company who was not a party to this Policy has no right
under the Contracts Rights of Third Parties Act 1999 to enforce any
term of this Policy but this does not affect any right or remedy of a
third party which exists or is available apart from that Act",contract right of third parti act 1999 a person or compani who was not a parti to this polici has no right under the contract right of third parti act 1999 to enforc ani term of this polici but this doe not affect ani right or remedi of a third parti which exist or is avail apart from that act,"Contracts Rights of Third Parties Act 1999 
 a person or company who be not a party to this policy have no right 
 under the Contracts Rights of Third Parties Act 1999 to enforce any 
 term of this policy but this do not affect any right or remedy of a 
 third party which exist or be available apart from that Act"
"Law Applicable
Under the laws of the United Kingdom England Scotland Wales
and Northern Ireland both You and We may choose the law which
applies to this contract to the extent permitted by those laws Unless
You and We agree otherwise in writing We have agreed with You
that the law which applies to this contract is the law which applies to
the part of the United Kingdom in which You are based or if You are
based in the Channel Islands or the Isle of Man the law of whichever
of those two places in which You are based
We and You have agreed that any legal proceedings between You
and Us in connection with this contract will only take place in the
courts of the part of the United Kingdom in which You are based or
if You are based in either the Channel Islands or the Isle of Man the
courts of whichever of those two places in which You are based",law applic under the law of the unit kingdom england scotland wale and northern ireland both you and we may choos the law which appli to this contract to the extent permit by those law unless you and we agre otherwis in write we have agre with you that the law which appli to this contract is the law which appli to the part of the unit kingdom in which you are base or if you are base in the channel island or the isl of man the law of whichev of those two place in which you are base we and you have agre that ani legal proceed between you and us in connect with this contract will onli take place in the court of the part of the unit kingdom in which you are base or if you are base in either the channel island or the isl of man the court of whichev of those two place in which you are base,"law Applicable 
 under the law of the United Kingdom England Scotland Wales 
 and Northern Ireland both you and we may choose the law which 
 apply to this contract to the extent permit by those law unless 
 you and we agree otherwise in writing we have agree with you 
 that the law which apply to this contract be the law which apply to 
 the part of the United Kingdom in which you be base or if you be 
 base in the Channel Islands or the Isle of Man the law of whichever 
 of those two place in which you be base 
 we and you have agree that any legal proceeding between you 
 and we in connection with this contract will only take place in the 
 court of the part of the United Kingdom in which you be base or 
 if you be base in either the Channel Islands or the Isle of Man the 
 court of whichever of those two place in which you be base"
"Nondisclosure or Misrepresentation
This insurance Policy shall be voidable in the event of
misrepresentation misdescription or nondisclosure in any material
particular",nondisclosur or misrepresent this insur polici shall be voidabl in the event of misrepresent misdescript or nondisclosur in ani materi particular,"nondisclosure or Misrepresentation 
 this insurance policy shall be voidable in the event of 
 misrepresentation misdescription or nondisclosure in any material 
 particular"
"Observance of Terms
It is a condition of Our liability that You observe the terms of this
Policy relating to anything to be done or complied with by You
except in so far as is necessary to comply with the requirements
of any legislation enacted in Great Britain Northern Ireland the
Channel Islands or the Isle of Man relating to compulsory insurance
of legal liability to Employees Failure to comply may result in a claim
not being paid or payment reduced",observ of term it is a condit of our liabil that you observ the term of this polici relat to anyth to be done or compli with by you except in so far as is necessari to compli with the requir of ani legisl enact in great britain northern ireland the channel island or the isl of man relat to compulsori insur of legal liabil to employe failur to compli may result in a claim not be paid or payment reduc,"observance of term 
 it be a condition of our liability that you observe the term of this 
 policy relate to anything to be do or comply with by you 
 except in so far as be necessary to comply with the requirement 
 of any legislation enact in Great Britain Northern Ireland the 
 Channel Islands or the Isle of Man relate to compulsory insurance 
 of legal liability to Employees Failure to comply may result in a claim 
 not be pay or payment reduce"
