paragraph,stemmed,tokenized
"Insurer’s prior written consent If in the Insurer’s
opinion the Insured Person unreasonably
withholds agreement to settle cover under this
Section will cease immediately The Insurer
agrees to indemnify the Insured Person in
respect of Legal Expenses incurred up to the
date when Cover ceased
iii The Insured Person and on their behalf the Legal
Representative will report in writing the result of
the Claim to the Insurer when it is finished",insur prior written consent if in the insur opinion the insur person unreason withhold agreement to settl cover under this section will ceas immedi the insur agre to indemnifi the insur person in respect of legal expens incur up to the date when cover ceas iii the insur person and on their behalf the legal repres will report in write the result of the claim to the insur when it is finish,"insurer ’s prior write consent if in the Insurer ’s 
 opinion the Insured Person unreasonably 
 withhold agreement to settle cover under this 
 section will cease immediately the insurer 
 agree to indemnify the Insured Person in 
 respect of Legal expense incur up to the 
 date when Cover cease 
 iii the Insured Person and on their behalf the legal 
 Representative will report in write the result of 
 the claim to the Insurer when it be finish"
"In agreeing to the selection of a Legal
Representative the Insured Person will comply with
Claims Process Condition 4
The Insurer’s liability to provide cover under this
Section will cease immediately with no liability to
indemnify the Insured Person in any respect unless
in its absolute discretion the Insurer agrees to
another Legal Representative being appointed to
continue acting for the Insured Person under the
terms of this Section if
i due to any conduct or failure to act by the
Insured Person the Legal Representative
reasonably refuses to continue acting for the
Insured Person or
ii the Insured Person unreasonably dismisses the
Legal Representative against the advice of the
Legal Representative and without the Insurer’s
agreement
b",in agre to the select of a legal repres the insur person will compli with claim process condit 4 the insur liabil to provid cover under this section will ceas immedi with no liabil to indemnifi the insur person in ani respect unless in it absolut discret the insur agre to anoth legal repres be appoint to continu act for the insur person under the term of this section if i due to ani conduct or failur to act by the insur person the legal repres reason refus to continu act for the insur person or ii the insur person unreason dismiss the legal repres against the advic of the legal repres and without the insur agreement b,"in agree to the selection of a legal 
 Representative the Insured Person will comply with 
 Claims Process Condition 4 
 the insurer ’s liability to provide cover under this 
 section will cease immediately with no liability to 
 indemnify the Insured Person in any respect unless 
 in its absolute discretion the Insurer agree to 
 another Legal Representative be appoint to 
 continue act for the Insured Person under the 
 term of this Section if 
 I due to any conduct or failure to act by the 
 Insured Person the Legal Representative 
 reasonably refuse to continue act for the 
 Insured Person or 
 ii the Insured Person unreasonably dismiss the 
 Legal representative against the advice of the 
 Legal representative and without the Insurer ’s 
 agreement 
 b"
"The Insured Person should forward all bills which
are received from the Legal Representative relating
to the Claim to the Insurer without delay following
conclusion of the Claim If the Insurer requires the
Insured Person must ask the Legal Representative to
submit the bill of costs for audit or assessment by
the appropriate court or at the discretion of the
Insurer a law costs draughtsman or other
competent party The Insurer will only pay Legal
Expenses that are determined as reasonable by the
audit or assessment",the insur person should forward all bill which are receiv from the legal repres relat to the claim to the insur without delay follow conclus of the claim if the insur requir the insur person must ask the legal repres to submit the bill of cost for audit or assess by the appropri court or at the discret of the insur a law cost draughtsman or other compet parti the insur will onli pay legal expens that are determin as reason by the audit or assess,"the Insured Person should forward all bill which 
 be receive from the Legal Representative relate 
 to the claim to the Insurer without delay follow 
 conclusion of the claim if the Insurer require the 
 Insured Person must ask the Legal representative to 
 submit the bill of cost for audit or assessment by 
 the appropriate court or at the discretion of the 
 Insurer a law cost draughtsman or other 
 competent party the Insurer will only pay legal 
 expense that be determine as reasonable by the 
 audit or assessment"
"Disclosures to the Legal Representative
It is a condition precedent to the Insurers liability to
provide cover under this Section that the Insured
Person must give the Legal Representative all possible
help and information including a complete and
truthful account of the facts of the case and all
relevant documentary or other evidence in the
Insured Person’s possession The Insured Person must
provide obtain or execute all documents as necessary
and attend meetings or conferences as requested
Access to Information
The Insurer is entitled to receive from the Legal
Representative any information document or
advice in connection with any Claim even if
privileged On request the Insured Person will give
to the Legal Representative any instructions
necessary to secure the required access
Obligations of the Insured Person and Legal
Representative in relation to any Claim
It is a condition precedent to the Insurers lability to
provide cover under this Section that
i The Insured Person and on their behalf the Legal
Representative immediately notify the Insurer in
writing of any information as soon as it is
received which may affect the Insurer’s opinion
on the Reasonable Prospects of a Satisfactory
Outcome of the Claim
ii The Insured Person and on their behalf the Legal
Representative will inform the Insurer in writing
as soon as any offer to settle a Claim is received
or made or an offer of payment into Court is
received The Insured Person or the Legal
Representative will under no circumstances
enter into any agreement to settle without the",disclosur to the legal repres it is a condit preced to the insur liabil to provid cover under this section that the insur person must give the legal repres all possibl help and inform includ a complet and truth account of the fact of the case and all relev documentari or other evid in the insur person possess the insur person must provid obtain or execut all document as necessari and attend meet or confer as request access to inform the insur is entitl to receiv from the legal repres ani inform document or advic in connect with ani claim even if privileg on request the insur person will give to the legal repres ani instruct necessari to secur the requir access oblig of the insur person and legal repres in relat to ani claim it is a condit preced to the insur labil to provid cover under this section that i the insur person and on their behalf the legal repres immedi notifi the insur in write of ani inform as soon as it is receiv which may affect the insur opinion on the reason prospect of a satisfactori outcom of the claim ii the insur person and on their behalf the legal repres will inform the insur in write as soon as ani offer to settl a claim is receiv or made or an offer of payment into court is receiv the insur person or the legal repres will under no circumst enter into ani agreement to settl without the,"disclosure to the Legal Representative 
 it be a condition precedent to the Insurers liability to 
 provide cover under this section that the insure 
 Person must give the Legal Representative all possible 
 help and information include a complete and 
 truthful account of the fact of the case and all 
 relevant documentary or other evidence in the 
 Insured Person ’s possession the Insured Person must 
 provide obtain or execute all document as necessary 
 and attend meeting or conference as request 
 access to information 
 the Insurer be entitle to receive from the legal 
 Representative any information document or 
 advice in connection with any claim even if 
 privilege on request the Insured Person will give 
 to the Legal representative any instruction 
 necessary to secure the require access 
 Obligations of the Insured Person and Legal 
 Representative in relation to any claim 
 it be a condition precedent to the Insurers lability to 
 provide cover under this section that 
 i the Insured Person and on their behalf the legal 
 representative immediately notify the Insurer in 
 writing of any information as soon as it be 
 receive which may affect the Insurer ’s opinion 
 on the reasonable prospect of a satisfactory 
 Outcome of the claim 
 ii the Insured Person and on their behalf the legal 
 Representative will inform the Insurer in write 
 as soon as any offer to settle a claim be receive 
 or make or an offer of payment into Court be 
 receive the Insured Person or the legal 
 Representative will under no circumstance 
 enter into any agreement to settle without the"
"Payment of Legal Representative’s Bills
The Insurer shall have the right to settle Legal
Expenses at the conclusion of a Claim",payment of legal repres bill the insur shall have the right to settl legal expens at the conclus of a claim,"payment of Legal Representative ’s bill 
 the Insurer shall have the right to settle legal 
 Expenses at the conclusion of a claim"
"The Insured Person is responsible for the payment
of all Legal Expenses The Insurer may settle these
direct if requested by the Insured Person to do so
The payment of some Legal Expenses does not
imply that all Legal Expenses will be paid
The Insured Person must not without the Insurer’s
written consent enter into any agreement with the
Legal Representative as to the basis of calculation of
Legal Expenses
f",the insur person is respons for the payment of all legal expens the insur may settl these direct if request by the insur person to do so the payment of some legal expens doe not impli that all legal expens will be paid the insur person must not without the insur written consent enter into ani agreement with the legal repres as to the basi of calcul of legal expens f,"the Insured Person be responsible for the payment 
 of all Legal Expenses the Insurer may settle these 
 direct if request by the Insured Person to do so 
 the payment of some Legal expense do not 
 imply that all Legal Expenses will be pay 
 the Insured Person must not without the Insurer ’s 
 write consent enter into any agreement with the 
 Legal representative as to the basis of calculation of 
 Legal expense 
 f"
"Instruction of Counsel
If during the course of any Claim other than where
Claims Process Condition 2 applies the Insured
Person or the Legal Representative considers it
necessary and wishes to instruct counsel counsel’s
name must first be submitted to the Insurer for
Consent to the proposed instruction",instruct of counsel if dure the cours of ani claim other than where claim process condit 2 appli the insur person or the legal repres consid it necessari and wish to instruct counsel counsel name must first be submit to the insur for consent to the propos instruct,"instruction of Counsel 
 if during the course of any claim other than where 
 Claims Process Condition 2 apply the insure 
 Person or the Legal Representative consider it 
 necessary and wish to instruct counsel counsel ’s 
 name must first be submit to the Insurer for 
 Consent to the propose instruction"
"Conduct of the Claim
It is a condition precedent to the Insurer’s
continuing liability to provide cover under this
Section that the Insured Person
i does not withdraw from a Claim or dismiss the
Legal Representative without the written
agreement of the Insurer and the Legal
Representative
ii cooperates fully with the Legal Representative
or the Insurer in the conduct of the Claim
iii follows the advice of the Legal Representative",conduct of the claim it is a condit preced to the insur continu liabil to provid cover under this section that the insur person i doe not withdraw from a claim or dismiss the legal repres without the written agreement of the insur and the legal repres ii cooper fulli with the legal repres or the insur in the conduct of the claim iii follow the advic of the legal repres,"conduct of the claim 
 it be a condition precedent to the Insurer ’s 
 continue liability to provide cover under this 
 Section that the Insured Person 
 I do not withdraw from a claim or dismiss the 
 Legal representative without the write 
 agreement of the Insurer and the legal 
 Representative 
 ii cooperate fully with the Legal Representative 
 or the Insurer in the conduct of the claim 
 iii follow the advice of the Legal Representative"
"If the Insured Person fails to comply with either i ii
or iii then the Insurer’s liability to provide cover
under this Section will cease immediately and the
Insurer will not be responsible for the payment of
Legal Expenses Compensatory Awards or Data
Protection Compensation Awards and will be
entitled to reimbursement of all Legal Expenses
already incurred in respect of the Claim unless the
Insurer agrees to appoint another Legal
Representative to continue the Claim
h",if the insur person fail to compli with either i ii or iii then the insur liabil to provid cover under this section will ceas immedi and the insur will not be respons for the payment of legal expens compensatori award or data protect compens award and will be entitl to reimburs of all legal expens alreadi incur in respect of the claim unless the insur agre to appoint anoth legal repres to continu the claim h,"if the Insured Person fail to comply with either I ii 
 or iii then the Insurer ’s liability to provide cover 
 under this section will cease immediately and the 
 Insurer will not be responsible for the payment of 
 Legal expense Compensatory Awards or Data 
 Protection Compensation Awards and will be 
 entitle to reimbursement of all Legal expense 
 already incur in respect of the Claim unless the 
 Insurer agree to appoint another legal 
 representative to continue the claim 
 h"
"Award of Costs
Where the Insured Person is awarded costs it is a
condition precedent to the Insurers liability to
provide cover under this Section that the Insured
Person and the Legal Representative must take
every reasonable step to recover Legal Expenses
which would be or have been subject to payment
under this Section All such recoveries will be taken
into account when calculating the Insurer’s liability
under this Section
Alternative Dispute Resolution
When in the Insurer’s opinion alternative dispute
resolution would appear to provide a more effective
method of resolving any Claim the Insurer may
request that the Insured Person agrees to submit
such Claim to a professional dispute resolution
service to be selected by the Insurer
In considering alternative dispute resolution the
Insured Person will comply with Claims Process
Condition 4 and will not therefore unreasonably
withhold Consent",award of cost where the insur person is award cost it is a condit preced to the insur liabil to provid cover under this section that the insur person and the legal repres must take everi reason step to recov legal expens which would be or have been subject to payment under this section all such recoveri will be taken into account when calcul the insur liabil under this section altern disput resolut when in the insur opinion altern disput resolut would appear to provid a more effect method of resolv ani claim the insur may request that the insur person agre to submit such claim to a profession disput resolut servic to be select by the insur in consid altern disput resolut the insur person will compli with claim process condit 4 and will not therefor unreason withhold consent,"Award of cost 
 where the Insured Person be award cost it be a 
 condition precedent to the Insurers liability to 
 provide cover under this section that the insure 
 Person and the Legal Representative must take 
 every reasonable step to recover Legal Expenses 
 which would be or have be subject to payment 
 under this section all such recovery will be take 
 into account when calculate the Insurer ’s liability 
 under this section 
 Alternative Dispute Resolution 
 when in the Insurer ’s opinion alternative dispute 
 resolution would appear to provide a more effective 
 method of resolve any claim the Insurer may 
 request that the Insured Person agree to submit 
 such claim to a professional dispute resolution 
 service to be select by the Insurer 
 in consider alternative dispute resolution the 
 Insured Person will comply with Claims Process 
 Condition 4 and will not therefore unreasonably 
 withhold consent"
"Communications
All notices and communications from the Insurer or the
Insurer’s representatives to the Insured Person will be
deemed to have been duly sent if sent to the Insured
Person’s last known address or in relation to any matters
arising out of any Claim if sent to the Legal Representative
All notices and communication from the Insured Person to
the Insurer should be sent to
Allianz Legal Protection
2530 The Quadrant
Aztec West
Almondsbury
Bristol
BS32 4AW
United Kingdom
Telephone 0370 243 4340
Email alpenquiriesallianzcouk",communic all notic and communic from the insur or the insur repres to the insur person will be deem to have been duli sent if sent to the insur person last known address or in relat to ani matter aris out of ani claim if sent to the legal repres all notic and communic from the insur person to the insur should be sent to allianz legal protect 2530 the quadrant aztec west almondsburi bristol bs32 4aw unit kingdom telephon 0370 243 4340 email alpenquiriesallianzcouk,"communication 
 all notice and communication from the Insurer or the 
 Insurer ’s representative to the Insured Person will be 
 deem to have be duly send if send to the insure 
 Person ’s last know address or in relation to any matter 
 arise out of any claim if send to the Legal Representative 
 all notice and communication from the Insured Person to 
 the Insurer should be send to 
 Allianz Legal Protection 
 2530 the quadrant 
 aztec West 
 Almondsbury 
 Bristol 
 BS32 4aw 
 United Kingdom 
 Telephone 0370 243 4340 
 Email alpenquiriesallianzcouk"
"Additional Services
In addition to the indemnity provided by the Insurer in
respect of Events 1 to 12 two further services are available
to the Insured under this Section The Insured may access
these services at any time during the Period of Insurance
although the Insurer will not be liable to provide any
indemnity in respect of legal costs or other expenses
incurred by the Insured as a result of using either service
1",addit servic in addit to the indemn provid by the insur in respect of event 1 to 12 two further servic are avail to the insur under this section the insur may access these servic at ani time dure the period of insur although the insur will not be liabl to provid ani indemn in respect of legal cost or other expens incur by the insur as a result of use either servic 1,"Additional Services 
 in addition to the indemnity provide by the Insurer in 
 respect of event 1 to 12 two further service be available 
 to the Insured under this section the Insured may access 
 these service at any time during the Period of Insurance 
 although the Insurer will not be liable to provide any 
 indemnity in respect of legal cost or other expense 
 incur by the Insured as a result of use either service 
 1"
"Commercial Litigator Service  Contract Disputes above
the Small Claims Limit in Great Britain
If the Insured is involved in a dispute arising out of a
Contract including a dispute over professional
negligence in the delivery of services to the Insured
and wishes to pursue a legal action against another
party to that Contract the Insured has access to free
legal advice to determine the merits of taking that
action
This service does not apply to disputes arising out of or
relating to
• Libel or slander
• Debt recovery
• Employment contracts partnerships or
shareholdings
• Property including intellectual property
• Taxation inheritance or trusts
• Insurance contracts
To make use of this service the Insured should
download a Litigation Assessment Form from
wwwallianzlegalprotectioncoukhome
intermediariescommerciallitigatorhtml
This form should be completed by the Insured and sent
to the Insurer at
The Underwriting Department
2530 The Quadrant
Aztec West
Almondsbury
Bristol
BS32 4AW
Telephone
0370 243 4340
Fax
01454 201 505
Email
commerciallitigatorallianzcouk
If the Insured is unable to download a Litigation
Assessment Form the Insured should contact the
Insurer using the details above",commerci litig servic contract disput abov the small claim limit in great britain if the insur is involv in a disput aris out of a contract includ a disput over profession neglig in the deliveri of servic to the insur and wish to pursu a legal action against anoth parti to that contract the insur has access to free legal advic to determin the merit of take that action this servic doe not appli to disput aris out of or relat to • libel or slander • debt recoveri • employ contract partnership or sharehold • properti includ intellectu properti • taxat inherit or trust • insur contract to make use of this servic the insur should download a litig assess form from wwwallianzlegalprotectioncoukhom intermediariescommerciallitigatorhtml this form should be complet by the insur and sent to the insur at the underwrit depart 2530 the quadrant aztec west almondsburi bristol bs32 4aw telephon 0370 243 4340 fax 01454 201 505 email commerciallitigatorallianzcouk if the insur is unabl to download a litig assess form the insur should contact the insur use the detail abov,"Commercial Litigator Service   Contract Disputes above 
 the Small Claims Limit in Great Britain 
 if the Insured be involve in a dispute arise out of a 
 Contract include a dispute over professional 
 negligence in the delivery of service to the insure 
 and wish to pursue a legal action against another 
 party to that Contract the Insured have access to free 
 legal advice to determine the merit of take that 
 action 
 this service do not apply to dispute arise out of or 
 relate to 
 • Libel or slander 
 • Debt recovery 
 • Employment contract partnership or 
 shareholding 
 • property include intellectual property 
 • taxation inheritance or trust 
 • Insurance contract 
 to make use of this service the Insured should 
 download a Litigation Assessment Form from 
 wwwallianzlegalprotectioncoukhome 
 intermediariescommerciallitigatorhtml 
 this form should be complete by the Insured and send 
 to the Insurer at 
 the Underwriting Department 
 2530 the quadrant 
 aztec West 
 Almondsbury 
 Bristol 
 BS32 4aw 
 telephone 
 0370 243 4340 
 fax 
 01454 201 505 
 email 
 commerciallitigatorallianzcouk 
 if the Insured be unable to download a Litigation 
 Assessment Form the Insured should contact the 
 Insurer use the detail above"
"The Litigation Assessment Form will provide the
Insured with a choice of Legal Representative to advise
on the merits of taking legal action where the dispute
will be pursued in England or Wales If no choice is
made by the Insured or for all disputes that will be
pursued in Scotland the Insurer will choose the Legal
Representative
The Legal Representative will provide the Insured with a
written assessment on the merits of pursuing the legal
action There will be no cost to the Insured for this
written assessment provided that
a",the litig assess form will provid the insur with a choic of legal repres to advis on the merit of take legal action where the disput will be pursu in england or wale if no choic is made by the insur or for all disput that will be pursu in scotland the insur will choos the legal repres the legal repres will provid the insur with a written assess on the merit of pursu the legal action there will be no cost to the insur for this written assess provid that a,"the Litigation Assessment Form will provide the 
 insure with a choice of Legal Representative to advise 
 on the merit of take legal action where the dispute 
 will be pursue in England or Wales if no choice be 
 make by the Insured or for all dispute that will be 
 pursue in Scotland the Insurer will choose the legal 
 representative 
 the Legal Representative will provide the Insured with a 
 write assessment on the merit of pursue the legal 
 action there will be no cost to the Insured for this 
 write assessment provide that 
 a"
"the legal action falls outside of the jurisdiction of the
Small Claims Court and will be decided by a court
within Great Britain and",the legal action fall outsid of the jurisdict of the small claim court and will be decid by a court within great britain and,"the legal action fall outside of the jurisdiction of the 
 Small Claims Court and will be decide by a court 
 within Great Britain and"
"the Legal Representative does not need to incur any
expenses or other disbursements in order to
produce the assessment and",the legal repres doe not need to incur ani expens or other disburs in order to produc the assess and,"the Legal Representative do not need to incur any 
 expense or other disbursement in order to 
 produce the assessment and"
"the Insured has not previously received a legal
opinion or taken any legal action in respect of the
dispute",the insur has not previous receiv a legal opinion or taken ani legal action in respect of the disput,"the Insured have not previously receive a legal 
 opinion or take any legal action in respect of the 
 dispute"
"If the Legal Representative needs to carry out more
than 7 hours of work or needs to incur expenses or
other disbursements in order to provide the Insured
with the assessment these costs will be payable by the
Insured to the Legal Representative The costs will be
confirmed to and agreed with the Insured before the
Legal Representative continues with the production of
the assessment
If the Legal Representative and the Insurer agree that
the Insured has reasonable prospects of successfully
pursuing the dispute the Insured will be given an
option to enter into a legal action against the other
party to the Contract This legal action will be
conducted under a separate agreement between the
Insured and the Legal Representative
In conjunction with that separate agreement the
Insured will be offered a Commercial Litigator After the
Event Insurance Policy to cover
a",if the legal repres need to carri out more than 7 hour of work or need to incur expens or other disburs in order to provid the insur with the assess these cost will be payabl by the insur to the legal repres the cost will be confirm to and agre with the insur befor the legal repres continu with the product of the assess if the legal repres and the insur agre that the insur has reason prospect of success pursu the disput the insur will be given an option to enter into a legal action against the other parti to the contract this legal action will be conduct under a separ agreement between the insur and the legal repres in conjunct with that separ agreement the insur will be offer a commerci litig after the event insur polici to cover a,"if the Legal Representative need to carry out more 
 than 7 hour of work or need to incur expense or 
 other disbursement in order to provide the insure 
 with the assessment these cost will be payable by the 
 insure to the Legal representative the cost will be 
 confirm to and agree with the Insured before the 
 Legal Representative continue with the production of 
 the assessment 
 if the Legal Representative and the Insurer agree that 
 the Insured have reasonable prospect of successfully 
 pursue the dispute the Insured will be give an 
 option to enter into a legal action against the other 
 party to the contract this legal action will be 
 conduct under a separate agreement between the 
 Insured and the Legal Representative 
 in conjunction with that separate agreement the 
 Insured will be offer a Commercial Litigator after the 
 Event Insurance Policy to cover 
 a"
"legal costs and expenses incurred by the Insured’s
opponent if they are awarded against the Insured in
the event that the Insured is unsuccessful in the
legal action A copy of the Commercial Litigator",legal cost and expens incur by the insur oppon if they are award against the insur in the event that the insur is unsuccess in the legal action a copi of the commerci litig,"legal cost and expense incur by the Insured ’s 
 opponent if they be award against the Insured in 
 the event that the Insured be unsuccessful in the 
 legal action a copy of the Commercial Litigator"
"After the Event policy wording and a policy
summary are available from the Insurer on request
and will also be provided to the Insured if the
Insured takes out the cover
2",after the event polici word and a polici summari are avail from the insur on request and will also be provid to the insur if the insur take out the cover 2,"after the Event policy wording and a policy 
 summary be available from the Insurer on request 
 and will also be provide to the Insured if the 
 Insured take out the cover 
 2"
"Undisputed Debt Recovery Service
The Insured has access to the Debt Recovery Service if
the Insured has an Undisputed Debt of at least £250
and the legal action to recover that Undisputed Debt
can be brought within Great Britain The Undisputed
Debt should be referred to the Debt Recovery Service as
soon as possible after the amount becomes due and
payable
The Debt Recovery Service is provided by an
organisation that specialises in the recovery of debts
The organisation providing the Debt Recovery Service is
not part of the Insurer and does not act on the Insurer’s
behalf For Undisputed Debts that are pursued in
England or Wales that organisation will be DWF LLP of
5 St Paul’s Square Old Hall Street Liverpool L3 9AE For
Undisputed Debts that are pursued in Scotland the
service will be provided by HBJ Claim Solutions
solicitors of 247 West George Street Glasgow
Lanarkshire G2 4QE
When the Insured needs to contact the Debt Recovery
Service the Insured should call the number below
which relates to the country in which the Undisputed
Debt will be pursued The Insured should quote ‘Allianz
Undisputed Debt Recovery Service’ and the Master
Policy reference contained within the Policy Schedule
Debts pursued in England or Wales",undisput debt recoveri servic the insur has access to the debt recoveri servic if the insur has an undisput debt of at least £250 and the legal action to recov that undisput debt can be brought within great britain the undisput debt should be refer to the debt recoveri servic as soon as possibl after the amount becom due and payabl the debt recoveri servic is provid by an organis that specialis in the recoveri of debt the organis provid the debt recoveri servic is not part of the insur and doe not act on the insur behalf for undisput debt that are pursu in england or wale that organis will be dwf llp of 5 st paul squar old hall street liverpool l3 9ae for undisput debt that are pursu in scotland the servic will be provid by hbj claim solut solicitor of 247 west georg street glasgow lanarkshir g2 4qe when the insur need to contact the debt recoveri servic the insur should call the number below which relat to the countri in which the undisput debt will be pursu the insur should quot allianz undisput debt recoveri servic and the master polici refer contain within the polici schedul debt pursu in england or wale,"Undisputed Debt Recovery Service 
 the Insured have access to the Debt Recovery Service if 
 the Insured have an undisputed Debt of at least £ 250 
 and the legal action to recover that Undisputed Debt 
 can be bring within Great Britain the undisputed 
 Debt should be refer to the Debt Recovery Service as 
 soon as possible after the amount become due and 
 payable 
 the Debt Recovery Service be provide by an 
 organisation that specialise in the recovery of debt 
 the organisation provide the Debt Recovery Service be 
 not part of the Insurer and do not act on the Insurer ’s 
 behalf for Undisputed Debts that be pursue in 
 England or Wales that organisation will be dwf LLP of 
 5 St Paul ’s Square Old Hall Street Liverpool L3 9AE for 
 undisputed Debts that be pursue in Scotland the 
 service will be provide by HBJ Claim Solutions 
 solicitor of 247 West George Street Glasgow 
 Lanarkshire G2 4qe 
 when the Insured need to contact the Debt Recovery 
 Service the Insured should call the number below 
 which relate to the country in which the undisputed 
 debt will be pursue the Insured should quote ' Allianz 
 Undisputed Debt Recovery Service ' and the Master 
 Policy reference contain within the Policy Schedule 
 Debts pursue in England or Wales"
"The telephone lines are open between the hours of
900am and 500pm Monday to Friday excluding
Public Holidays
Use of the Debt Recovery Service by the Insured may be
subject to a fee being payable by the Insured to the
Debt Recovery Service The fee will be a percentage of
the Undisputed Debt The level of the fee and the time
at which it will be payable by the Insured will be
confirmed to the Insured by the Debt Recovery Service
when the Debt Recovery Service is initially contacted
There may be additional expenses that are necessarily
incurred by the Debt Recovery Service to recover the
Undisputed Debt These will also be payable by the
Insured and will be confirmed by the Debt Recovery
Service to the Insured at the appropriate time",the telephon line are open between the hour of 900am and 500pm monday to friday exclud public holiday use of the debt recoveri servic by the insur may be subject to a fee be payabl by the insur to the debt recoveri servic the fee will be a percentag of the undisput debt the level of the fee and the time at which it will be payabl by the insur will be confirm to the insur by the debt recoveri servic when the debt recoveri servic is initi contact there may be addit expens that are necessarili incur by the debt recoveri servic to recov the undisput debt these will also be payabl by the insur and will be confirm by the debt recoveri servic to the insur at the appropri time,"the telephone line be open between the hour of 
 900am and 500pm Monday to Friday exclude 
 Public Holidays 
 Use of the Debt Recovery Service by the Insured may be 
 subject to a fee being payable by the Insured to the 
 Debt Recovery Service the fee will be a percentage of 
 the Undisputed Debt the level of the fee and the time 
 at which it will be payable by the Insured will be 
 confirm to the Insured by the Debt Recovery Service 
 when the Debt Recovery Service be initially contact 
 there may be additional expense that be necessarily 
 incur by the Debt Recovery Service to recover the 
 undisputed Debt these will also be payable by the 
 insured and will be confirm by the Debt Recovery 
 Service to the Insured at the appropriate time"
"This Section does not cover the fee charged by the Debt
Recovery Service or any expenses incurred in recovering
the Undisputed Debt
If in the view of the Debt Recovery Service and the
Insurer the other party to the Contract submits a viable
defence in respect of the Undisputed Debt
a the Insured must report the matter as a Claim under
Event 12 Contract Disputes – Below Small Claims
Limit if the amount in dispute is less than or equal
to the Small Claims Limit The pursuit of the debt
will then be handled in accordance with the terms
and conditions of this Section or
b",this section doe not cover the fee charg by the debt recoveri servic or ani expens incur in recov the undisput debt if in the view of the debt recoveri servic and the insur the other parti to the contract submit a viabl defenc in respect of the undisput debt a the insur must report the matter as a claim under event 12 contract disput – below small claim limit if the amount in disput is less than or equal to the small claim limit the pursuit of the debt will then be handl in accord with the term and condit of this section or b,"this section do not cover the fee charge by the Debt 
 Recovery Service or any expense incur in recover 
 the Undisputed Debt 
 if in the view of the Debt Recovery Service and the 
 Insurer the other party to the Contract submit a viable 
 defence in respect of the Undisputed Debt 
 a the Insured must report the matter as a claim under 
 Event 12 Contract Disputes – below small claim 
 Limit if the amount in dispute be less than or equal 
 to the Small Claims Limit the pursuit of the debt 
 will then be handle in accordance with the term 
 and condition of this section or 
 b"
"if the amount in dispute is above the Small Claims
Limit the Insured will have the option of using the
Additional Service 1 described above to obtain an
assessment on whether Reasonable Prospects of a
Satisfactory Outcome exist to pursue a legal action
against the other party to the Contract",if the amount in disput is abov the small claim limit the insur will have the option of use the addit servic 1 describ abov to obtain an assess on whether reason prospect of a satisfactori outcom exist to pursu a legal action against the other parti to the contract,"if the amount in dispute be above the Small claim 
 Limit the Insured will have the option of use the 
 Additional Service 1 describe above to obtain an 
 assessment on whether reasonable prospect of a 
 Satisfactory Outcome exist to pursue a legal action 
 against the other party to the contract"
"Section 7 – Terrorism
Definitions
Act of Terrorism
Acts of persons acting on behalf of or in connection with
any organisation which carries out activities directed
towards the overthrowing or influencing by force or
violence of Her Majestys government in the United
Kingdom or any other government de jure or de facto
Event
All individual losses arising in respect of a continuous
period of 72 hours of which the proximate cause is the
same Act of Terrorism The date and time that any such
period of 72 hours shall commence shall be set by the
Insurer",section 7 – terror definit act of terror act of person act on behalf of or in connect with ani organis which carri out activ direct toward the overthrow or influenc by forc or violenc of her majesti govern in the unit kingdom or ani other govern de jure or de facto event all individu loss aris in respect of a continu period of 72 hour of which the proxim caus is the same act of terror the date and time that ani such period of 72 hour shall commenc shall be set by the insur,"section 7 – Terrorism 
 definition 
 Act of Terrorism 
 act of person act on behalf of or in connection with 
 any organisation which carry out activity direct 
 towards the overthrowing or influence by force or 
 violence of her Majestys government in the United 
 Kingdom or any other government de jure or de facto 
 event 
 all individual loss arise in respect of a continuous 
 period of 72 hour of which the proximate cause be the 
 same Act of Terrorism the date and time that any such 
 period of 72 hour shall commence shall be set by the 
 insurer"
"2 any land or building which is insured in the name of an
individual and is occupied by that individual for
residential purposes unless
a insured under the same policy as the remainder of
the land or building which is not a private residence
b the property is a block of flats andor private
dwelling house and the Insured is a trustee or body
of trustees or a sole trader
Note 1
Note 2",2 ani land or build which is insur in the name of an individu and is occupi by that individu for residenti purpos unless a insur under the same polici as the remaind of the land or build which is not a privat resid b the properti is a block of flat andor privat dwell hous and the insur is a truste or bodi of truste or a sole trader note 1 note 2,"2 any land or building which be insure in the name of an 
 individual and be occupy by that individual for 
 residential purpose unless 
 a insure under the same policy as the remainder of 
 the land or building which be not a private residence 
 b the property be a block of flat andor private 
 dwell house and the Insured be a trustee or body 
 of trustee or a sole trader 
 Note 1 
 note 2"
